xflr5 v6.49

 Calculated polar for: Aerofoil1216

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3736, 0.01867, 0.01100,-0.1405,0.7096,0.0926,-1.4216, 0.0000, 0.6280
 -1.000, 0.4793, 0.01654, 0.00827,-0.1395,0.6851,0.1008,-1.1804, 0.0000, 0.5408
  0.000, 0.5836, 0.01560, 0.00708,-0.1374,0.6597,0.1081,-0.9437, 0.0000, 0.4839
  1.000, 0.6883, 0.01497, 0.00637,-0.1355,0.6391,0.1170,-0.8832, 0.0000, 0.4441
  2.000, 0.7943, 0.01475, 0.00604,-0.1336,0.6165,0.1260,-0.9875, 0.0000, 0.4143
  3.000, 0.8934, 0.01461, 0.00614,-0.1304,0.5940,0.1376,-1.1549, 0.0000, 0.3910
  4.000, 0.9869, 0.01454, 0.00611,-0.1258,0.5544,0.1505,-1.3454, 0.0000, 0.3714
  5.000, 1.0788, 0.01478, 0.00655,-0.1212,0.5201,0.1706,-1.5622, 0.0000, 0.3551
  6.000, 1.1623, 0.01521, 0.00713,-0.1150,0.4760,0.1971,-1.7959, 0.0000, 0.3405
  7.000, 1.2262, 0.01601, 0.00796,-0.1053,0.4065,0.2409,-2.0641, 0.0000, 0.3261
  8.000, 1.2516, 0.01717, 0.00977,-0.0896,0.3011,1.0000,-2.4400, 0.0000, 0.3105
  9.000, 1.2726, 0.02033, 0.01256,-0.0753,0.2239,1.0000,-2.8267, 0.0000, 0.2967
 10.000, 1.2948, 0.02420, 0.01626,-0.0635,0.1778,1.0000,-3.2448, 0.0000, 0.2851
 11.000, 1.3223, 0.02863, 0.02070,-0.0546,0.1427,1.0000,-3.6948, 0.0000, 0.2758
 12.000, 1.3473, 0.03401, 0.02612,-0.0474,0.1166,1.0000,-4.1475, 0.0000, 0.2680
 13.000, 1.3684, 0.04053, 0.03270,-0.0420,0.0930,1.0000,-4.5927, 0.0000, 0.2617
 14.000, 1.3914, 0.04769, 0.04004,-0.0382,0.0724,1.0000,-5.0461, 0.0000, 0.2565
 15.000, 1.3998, 0.05726, 0.04966,-0.0359,0.0435,1.0000,-5.4247, 0.0000, 0.2527


