xflr5 v6.49

 Calculated polar for: NACA 0019

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.2162, 0.01711, 0.00858,-0.0046,0.7939,0.5597,-0.9286, 0.0000, 0.2174
 -1.000,-0.1072, 0.01664, 0.00815,-0.0025,0.7379,0.6188,-0.7819, 0.0000, 0.2156
  0.000, 0.0000, 0.01648, 0.00802,-0.0000,0.6788,0.6788,-0.6564, 0.0000, 0.4373
  1.000, 0.1072, 0.01664, 0.00815, 0.0025,0.6189,0.7379,-0.7819, 0.0000, 0.2156
  2.000, 0.2162, 0.01711, 0.00858, 0.0046,0.5597,0.7940,-0.9286, 0.0000, 0.2174
  3.000, 0.3293, 0.01789, 0.00925, 0.0057,0.5010,0.8436,-1.1061, 0.0000, 0.2210
  4.000, 0.4466, 0.01888, 0.01012, 0.0055,0.4430,0.8864,-1.3173, 0.0000, 0.2256
  5.000, 0.5649, 0.02002, 0.01109, 0.0044,0.3861,0.9258,-1.5655, 0.0000, 0.2297
  6.000, 0.7004, 0.02136, 0.01232,-0.0010,0.3282,0.9554,-1.8767, 0.0000, 0.2385
  7.000, 0.8316, 0.02291, 0.01372,-0.0067,0.2742,0.9841,-2.2293, 0.0000, 0.2444
  8.000, 0.9292, 0.02462, 0.01540,-0.0068,0.2306,1.0000,-2.5616, 0.0000, 0.2426
  9.000, 0.9507, 0.02633, 0.01702, 0.0075,0.2022,1.0000,-2.7893, 0.0000, 0.2258
 10.000, 0.9557, 0.02839, 0.01901, 0.0240,0.1791,1.0000,-2.9885, 0.0000, 0.2068
 11.000, 0.9754, 0.03152, 0.02219, 0.0355,0.1583,1.0000,-3.2172, 0.0000, 0.1937
 12.000, 1.0017, 0.03599, 0.02675, 0.0427,0.1395,1.0000,-3.4820, 0.0000, 0.1856
 13.000, 1.0249, 0.04196, 0.03299, 0.0471,0.1239,1.0000,-3.7313, 0.0000, 0.1803
 14.000, 1.0409, 0.04970, 0.04101, 0.0493,0.1118,1.0000,-3.9495, 0.0000, 0.1767
 15.000, 1.0452, 0.05937, 0.05084, 0.0492,0.1014,1.0000,-4.1284, 0.0000, 0.1747


