xflr5 v6.49

 Calculated polar for: Aerofoil1595

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3958, 0.01831, 0.00885,-0.1375,0.7512,0.0731,-1.6475, 0.0000, 0.5995
 -1.000, 0.5193, 0.01708, 0.00728,-0.1397,0.7225,0.1185,-1.0487, 0.0000, 0.5193
  0.000, 0.6227, 0.01663, 0.00687,-0.1377,0.6932,0.2056,-0.8110, 0.0000, 0.4700
  1.000, 0.7487, 0.01532, 0.00715,-0.1407,0.6686,1.0000,-0.9049, 0.0000, 0.4356
  2.000, 0.8504, 0.01621, 0.00748,-0.1382,0.6450,1.0000,-1.0406, 0.0000, 0.4090
  3.000, 0.9481, 0.01706, 0.00804,-0.1349,0.6194,1.0000,-1.2005, 0.0000, 0.3877
  4.000, 1.0320, 0.01784, 0.00877,-0.1289,0.5876,1.0000,-1.3709, 0.0000, 0.3691
  5.000, 1.1138, 0.01853, 0.00944,-0.1224,0.5508,1.0000,-1.5621, 0.0000, 0.3528
  6.000, 1.1895, 0.01932, 0.01032,-0.1149,0.5123,1.0000,-1.7667, 0.0000, 0.3382
  7.000, 1.2508, 0.02022, 0.01135,-0.1048,0.4658,1.0000,-1.9712, 0.0000, 0.3240
  8.000, 1.2880, 0.02153, 0.01274,-0.0906,0.4018,1.0000,-2.1624, 0.0000, 0.3092
 10.000, 1.3217, 0.02785, 0.01874,-0.0617,0.2622,1.0000,-2.7732, 0.0000, 0.2825
 11.000, 1.3368, 0.03265, 0.02369,-0.0510,0.2197,1.0000,-3.1820, 0.0000, 0.2723
 12.000, 1.3581, 0.03813, 0.02941,-0.0432,0.1911,1.0000,-3.6210, 0.0000, 0.2642
 13.000, 1.3782, 0.04443, 0.03603,-0.0373,0.1667,1.0000,-4.0647, 0.0000, 0.2576
 14.000, 1.3840, 0.05244, 0.04440,-0.0329,0.1421,1.0000,-4.4564, 0.0000, 0.2524
 15.000, 1.3805, 0.06245, 0.05486,-0.0308,0.1194,1.0000,-4.8240, 0.0000, 0.2489


