xflr5 v6.49

 Calculated polar for: NACA 2021

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0299, 0.01318, 0.00518,-0.0143,0.6262,0.5206,-0.8069, 0.0000,-0.3090
 -1.000, 0.0712, 0.01313, 0.00514,-0.0117,0.5775,0.5721,-0.7788, 0.0000, 0.4276
  1.000, 0.2712, 0.01343, 0.00552,-0.0060,0.4851,0.6842,-1.0309, 0.0000, 0.2647
  2.000, 0.3697, 0.01380, 0.00598,-0.0030,0.4418,0.7436,-1.1826, 0.0000, 0.2479
  3.000, 0.4667, 0.01438, 0.00663, 0.0003,0.3986,0.8032,-1.3551, 0.0000, 0.2373
  4.000, 0.5633, 0.01522, 0.00752, 0.0034,0.3581,0.8591,-1.5506, 0.0000, 0.2302
  5.000, 0.6612, 0.01636, 0.00860, 0.0059,0.3178,0.9080,-1.7731, 0.0000, 0.2259
  7.000, 0.8774, 0.01960, 0.01167, 0.0039,0.2420,0.9797,-2.3280, 0.0000, 0.2276
  8.000, 0.9953, 0.02165, 0.01368,-0.0011,0.2078,1.0000,-2.6690, 0.0000, 0.2317
  9.000, 0.9987, 0.02333, 0.01533, 0.0152,0.1885,1.0000,-2.8429, 0.0000, 0.2131
 10.000, 1.0287, 0.02615, 0.01816, 0.0247,0.1673,1.0000,-3.0638, 0.0000, 0.2022
 11.000, 1.0660, 0.03011, 0.02216, 0.0304,0.1494,1.0000,-3.3208, 0.0000, 0.1954
 12.000, 1.0970, 0.03549, 0.02760, 0.0342,0.1331,1.0000,-3.5638, 0.0000, 0.1904
 13.000, 1.1204, 0.04245, 0.03471, 0.0362,0.1192,1.0000,-3.7855, 0.0000, 0.1868
 14.000, 1.1425, 0.05037, 0.04289, 0.0367,0.1087,1.0000,-4.0062, 0.0000, 0.1845
 15.000, 1.1474, 0.06091, 0.05359, 0.0355,0.0990,1.0000,-4.1952, 0.0000, 0.1829


