xflr5 v6.49

 Calculated polar for: Aerofoil1003

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3944, 0.02019, 0.01133,-0.1263,0.7609,0.0627,-1.8157, 0.0000, 0.5729
 -1.000, 0.5009, 0.01860, 0.00943,-0.1245,0.7340,0.0960,-1.2685, 0.0000, 0.4991
  0.000, 0.6082, 0.01773, 0.00859,-0.1228,0.7076,0.1637,-0.8170, 0.0000, 0.4509
  1.000, 0.7177, 0.01713, 0.00828,-0.1215,0.6816,0.3305,-0.9638, 0.0000, 0.4168
  2.000, 0.8308, 0.01610, 0.00806,-0.1203,0.6528,1.0000,-1.1385, 0.0000, 0.3910
  3.000, 0.9295, 0.01665, 0.00822,-0.1168,0.6123,1.0000,-1.3265, 0.0000, 0.3706
  4.000, 1.0238, 0.01734, 0.00872,-0.1128,0.5676,1.0000,-1.5351, 0.0000, 0.3537
  5.000, 1.1147, 0.01816, 0.00940,-0.1084,0.5182,1.0000,-1.7631, 0.0000, 0.3394
  6.000, 1.1944, 0.01928, 0.01038,-0.1023,0.4546,1.0000,-1.9943, 0.0000, 0.3264
  7.000, 1.2504, 0.02114, 0.01183,-0.0928,0.3661,1.0000,-2.2165, 0.0000, 0.3134
  8.000, 1.2777, 0.02420, 0.01448,-0.0801,0.2867,1.0000,-2.3961, 0.0000, 0.3004
  9.000, 1.3064, 0.02822, 0.01826,-0.0700,0.2345,1.0000,-2.5925, 0.0000, 0.2896
 10.000, 1.3439, 0.03261, 0.02268,-0.0627,0.1999,1.0000,-2.8048, 0.0000, 0.2810
 11.000, 1.3839, 0.03755, 0.02768,-0.0569,0.1756,1.0000,-3.0264, 0.0000, 0.2737
 12.000, 1.4222, 0.04310, 0.03348,-0.0523,0.1560,1.0000,-3.2632, 0.0000, 0.2674
 13.000, 1.4639, 0.04916, 0.03999,-0.0489,0.1415,1.0000,-3.5012, 0.0000, 0.2621
 14.000, 1.4978, 0.05634, 0.04743,-0.0462,0.1287,1.0000,-3.8600, 0.0000, 0.2575
 15.000, 1.5189, 0.06547, 0.05726,-0.0448,0.1190,1.0000,-4.2021, 0.0000, 0.2540


