xflr5 v6.49

 Calculated polar for: Aerofoil1265

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1881, 0.02339, 0.01432,-0.1124,0.8319,0.0591,-2.0841, 0.0000, 0.8521
 -1.000, 0.3138, 0.02063, 0.01121,-0.1146,0.8149,0.0907,-1.4120, 0.0000, 0.6160
  0.000, 0.4339, 0.01907, 0.00959,-0.1158,0.7943,0.1544,-0.8474, 0.0000, 0.5162
  1.000, 0.5503, 0.01822, 0.00897,-0.1165,0.7690,0.2987,-0.7142, 0.0000, 0.4598
  2.000, 0.7179, 0.01649, 0.00826,-0.1275,0.7525,1.0000,-0.8172, 0.0000, 0.4246
  3.000, 0.8430, 0.01676, 0.00823,-0.1299,0.7253,1.0000,-0.9383, 0.0000, 0.4001
  4.000, 0.9407, 0.01754, 0.00900,-0.1272,0.6945,1.0000,-1.1046, 0.0000, 0.3801
  5.000, 1.0461, 0.01807, 0.00957,-0.1255,0.6573,1.0000,-1.3106, 0.0000, 0.3638
  6.000, 1.1196, 0.01875, 0.01037,-0.1174,0.6058,1.0000,-1.6182, 0.0000, 0.3474
  7.000, 1.1871, 0.01970, 0.01156,-0.1084,0.5529,1.0000,-2.2134, 0.0000, 0.3327
  8.000, 1.2362, 0.02106, 0.01317,-0.0966,0.4837,1.0000,-2.8137, 0.0000, 0.3181
  9.000, 1.2510, 0.02376, 0.01547,-0.0800,0.3491,1.0000,-3.3210, 0.0000, 0.3025
 10.000, 1.2366, 0.02934, 0.02028,-0.0630,0.2136,1.0000,-3.6996, 0.0000, 0.2880
 11.000, 1.2393, 0.03559, 0.02626,-0.0517,0.1255,1.0000,-4.1172, 0.0000, 0.2772
 12.000, 1.2319, 0.04423, 0.03432,-0.0425,0.0349,1.0000,-4.4127, 0.0000, 0.2684
 13.000, 1.2320, 0.05358, 0.04410,-0.0364,0.0265,1.0000,-4.7161, 0.0000, 0.2617
 14.000, 1.2285, 0.06447, 0.05560,-0.0330,0.0228,1.0000,-5.0138, 0.0000, 0.2572
 15.000, 1.2181, 0.07754, 0.06919,-0.0323,0.0210,1.0000,-5.2976, 0.0000, 0.2549


