xflr5 v6.49

 Calculated polar for: NACA 5821

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1643, 0.02511, 0.01723,-0.1404,0.8008,0.3539,-1.0185, 0.0000, 1.1174
 -1.000, 0.3043, 0.02372, 0.01592,-0.1453,0.7745,0.4019,-0.8094, 0.0000, 0.7284
  0.000, 0.4580, 0.02191, 0.01422,-0.1523,0.7446,0.4544,-0.8923, 0.0000, 0.5788
  1.000, 0.6226, 0.02026, 0.01251,-0.1613,0.7034,0.5084,-1.0307, 0.0000, 0.5030
  3.000, 0.8785, 0.02053, 0.01253,-0.1666,0.6018,0.6047,-1.3039, 0.0000, 0.4303
  4.000, 0.9737, 0.02163, 0.01357,-0.1632,0.5529,0.6464,-1.4415, 0.0000, 0.4066
  5.000, 1.0596, 0.02299, 0.01488,-0.1580,0.5070,0.6828,-1.5924, 0.0000, 0.3866
  6.000, 1.1381, 0.02461, 0.01644,-0.1518,0.4637,0.7146,-1.7566, 0.0000, 0.3693
  7.000, 1.2105, 0.02656, 0.01832,-0.1449,0.4224,0.7450,-1.9380, 0.0000, 0.3540
  8.000, 1.2804, 0.02882, 0.02059,-0.1384,0.3827,0.7739,-2.1404, 0.0000, 0.3407
  9.000, 1.3389, 0.03146, 0.02328,-0.1302,0.3448,0.7986,-2.3507, 0.0000, 0.3282
 10.000, 1.3931, 0.03458, 0.02645,-0.1223,0.3084,0.8204,-2.5755, 0.0000, 0.3170
 11.000, 1.4388, 0.03853, 0.03049,-0.1142,0.2742,0.8420,-2.8045, 0.0000, 0.3068
 12.000, 1.4762, 0.04352, 0.03557,-0.1064,0.2426,0.8619,-3.0346, 0.0000, 0.2975
 13.000, 1.5020, 0.04978, 0.04199,-0.0988,0.2145,0.8799,-3.2587, 0.0000, 0.2892
 14.000, 1.5185, 0.05754, 0.04992,-0.0923,0.1897,0.8997,-3.4672, 0.0000, 0.2821
 15.000, 1.5253, 0.06718, 0.05977,-0.0876,0.1680,0.9180,-3.6646, 0.0000, 0.2764


