xflr5 v6.49

 Calculated polar for: NACA 3413

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1000, 0.01578, 0.00700,-0.0763,0.8330,0.3726,-0.9094, 0.0000, 1.0230
 -1.000, 0.2066, 0.01429, 0.00655,-0.0737,0.7908,0.6757,-0.6225, 0.0000, 0.6081
  0.000, 0.3499, 0.01382, 0.00631,-0.0767,0.7449,0.9555,-0.6930, 0.0000, 0.4679
  1.000, 0.4847, 0.01393, 0.00590,-0.0812,0.6937,1.0000,-0.8019, 0.0000, 0.4148
  2.000, 0.5825, 0.01442, 0.00597,-0.0781,0.6449,1.0000,-0.9032, 0.0000, 0.3803
  3.000, 0.6814, 0.01515, 0.00641,-0.0753,0.5992,1.0000,-1.0252, 0.0000, 0.3557
  4.000, 0.7807, 0.01606, 0.00716,-0.0727,0.5559,1.0000,-1.1938, 0.0000, 0.3373
  5.000, 0.8785, 0.01710, 0.00819,-0.0700,0.5125,1.0000,-1.4541, 0.0000, 0.3228
  6.000, 0.9733, 0.01827, 0.00935,-0.0668,0.4657,1.0000,-1.7954, 0.0000, 0.3106
  7.000, 1.0602, 0.01957, 0.01080,-0.0624,0.4079,1.0000,-2.1982, 0.0000, 0.2996
  8.000, 1.1358, 0.02123, 0.01247,-0.0564,0.3357,1.0000,-2.6378, 0.0000, 0.2891
  9.000, 1.1918, 0.02391, 0.01497,-0.0482,0.2487,1.0000,-3.0727, 0.0000, 0.2784
 10.000, 1.2215, 0.02806, 0.01890,-0.0376,0.1689,1.0000,-3.4668, 0.0000, 0.2673
 11.000, 1.2406, 0.03393, 0.02473,-0.0288,0.1169,1.0000,-3.8293, 0.0000, 0.2581
 12.000, 1.2519, 0.04160, 0.03260,-0.0225,0.0890,1.0000,-4.1816, 0.0000, 0.2511
 13.000, 1.2567, 0.05108, 0.04236,-0.0188,0.0726,1.0000,-4.4980, 0.0000, 0.2462
 14.000, 1.2586, 0.06186, 0.05350,-0.0171,0.0616,1.0000,-4.7886, 0.0000, 0.2429
 15.000, 1.2600, 0.07355, 0.06552,-0.0169,0.0541,1.0000,-5.0944, 0.0000, 0.2407


