xflr5 v6.49

 Calculated polar for: NACA 5017

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2398, 0.01147, 0.00422,-0.0312,0.6139,0.6780,-0.7659, 0.0000, 0.3860
 -1.000, 0.3424, 0.01165, 0.00450,-0.0284,0.5572,0.7656,-0.8989, 0.0000, 0.3338
  0.000, 0.4455, 0.01213, 0.00501,-0.0257,0.4993,0.8519,-1.0602, 0.0000, 0.3053
  1.000, 0.5594, 0.01293, 0.00571,-0.0256,0.4391,0.9197,-1.2693, 0.0000, 0.2910
  2.000, 0.6856, 0.01399, 0.00656,-0.0291,0.3750,0.9656,-1.5416, 0.0000, 0.2855
  3.000, 0.8251, 0.01534, 0.00764,-0.0366,0.3079,0.9940,-1.8880, 0.0000, 0.2853
  4.000, 0.9053, 0.01656, 0.00864,-0.0324,0.2537,1.0001,-2.1897, 0.0000, 0.2747
  5.000, 0.9595, 0.01799, 0.00987,-0.0231,0.2089,1.0001,-2.4864, 0.0000, 0.2609
  6.000, 1.0105, 0.01981, 0.01156,-0.0139,0.1709,1.0001,-2.7885, 0.0000, 0.2484
  7.000, 1.0652, 0.02214, 0.01385,-0.0067,0.1386,1.0001,-3.1457, 0.0000, 0.2388
  8.000, 1.1152, 0.02534, 0.01707,-0.0007,0.1144,1.0001,-3.5004, 0.0000, 0.2309
  9.000, 1.1605, 0.02941, 0.02125, 0.0039,0.0961,1.0001,-3.8491, 0.0000, 0.2245
 10.000, 1.1934, 0.03504, 0.02701, 0.0076,0.0830,1.0001,-4.1885, 0.0000, 0.2190
 11.000, 1.2206, 0.04195, 0.03421, 0.0094,0.0723,1.0001,-4.5345, 0.0000, 0.2150
 12.000, 1.2350, 0.05090, 0.04348, 0.0097,0.0648,1.0001,-4.8314, 0.0000, 0.2121
 13.000, 1.2363, 0.06243, 0.05530, 0.0079,0.0588,1.0001,-5.0710, 0.0000, 0.2108
 14.000, 1.2293, 0.07576, 0.06901, 0.0047,0.0544,1.0001,-5.2582, 0.0000, 0.2106
 15.000, 1.2181, 0.09081, 0.08450,-0.0004,0.0502,1.0001,-5.4063, 0.0000, 0.2120


