xflr5 v6.49

 Calculated polar for: Aerofoil1762

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4263, 0.01943, 0.01012,-0.1327,0.6626,0.0724,-1.5861, 0.0000, 0.5628
 -1.000, 0.5294, 0.01810, 0.00837,-0.1307,0.6353,0.1158,-1.0220, 0.0000, 0.4965
  0.000, 0.6322, 0.01754, 0.00763,-0.1287,0.6088,0.2035,-1.0195, 0.0000, 0.4517
  1.000, 0.7314, 0.01651, 0.00742,-0.1262,0.5810,0.5926,-1.1578, 0.0000, 0.4193
  3.000, 0.9362, 0.01735, 0.00794,-0.1219,0.5183,1.0000,-1.4720, 0.0000, 0.3746
  4.000, 1.0269, 0.01817, 0.00868,-0.1178,0.4844,1.0000,-1.6415, 0.0000, 0.3579
  5.000, 1.0781, 0.01903, 0.00863,-0.1061,0.3552,1.0000,-1.7831, 0.0000, 0.3401
  6.000, 1.0973, 0.02241, 0.01087,-0.0911,0.2072,1.0000,-1.8870, 0.0000, 0.3234
  7.000, 1.0775, 0.02843, 0.01579,-0.0733,0.0149,1.0000,-1.9317, 0.0000, 0.3071
  8.000, 1.1128, 0.03225, 0.02002,-0.0651,0.0129,1.0000,-2.0415, 0.0000, 0.2961
  9.000, 1.1350, 0.03793, 0.02624,-0.0584,0.0124,1.0000,-2.1394, 0.0000, 0.2874
 10.000, 1.1435, 0.04604, 0.03499,-0.0535,0.0120,1.0000,-2.2099, 0.0000, 0.2812
 11.000, 1.1402, 0.05681, 0.04644,-0.0512,0.0119,1.0000,-2.2476, 0.0000, 0.2776
 12.000, 1.1202, 0.07164, 0.06199,-0.0522,0.0120,1.0000,-2.4242, 0.0000, 0.2776
 13.000, 1.0927, 0.09044, 0.08146,-0.0570,0.0122,1.0000,-2.5441, 0.0000, 0.2817
 14.000, 1.0644, 0.11200, 0.10365,-0.0647,0.0124,1.0000,-2.6318, 0.0000, 0.2890
 15.000, 1.0494, 0.13202, 0.12418,-0.0726,0.0128,1.0000,-2.7432, 0.0000, 0.2961


