xflr5 v6.49

 Calculated polar for: NACA 6023

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2968, 0.01613, 0.00748,-0.0276,0.5414,0.6201,-1.0570, 0.0000, 0.3514
 -1.000, 0.3926, 0.01641, 0.00784,-0.0242,0.5036,0.6774,-1.1833, 0.0000, 0.3130
  0.000, 0.4863, 0.01687, 0.00845,-0.0204,0.4671,0.7416,-1.3219, 0.0000, 0.2886
  1.000, 0.5771, 0.01758, 0.00925,-0.0163,0.4318,0.8090,-1.4733, 0.0000, 0.2712
  2.000, 0.6686, 0.01863, 0.01034,-0.0127,0.3974,0.8772,-1.6422, 0.0000, 0.2586
  3.000, 0.7717, 0.02005, 0.01173,-0.0123,0.3631,0.9339,-1.8411, 0.0000, 0.2528
  4.000, 0.8864, 0.02183, 0.01345,-0.0159,0.3291,0.9796,-2.0770, 0.0000, 0.2522
  5.000, 0.9679, 0.02363, 0.01516,-0.0148,0.2986,1.0002,-2.2950, 0.0000, 0.2469
  6.000, 0.9864, 0.02539, 0.01691,-0.0021,0.2750,1.0002,-2.4462, 0.0000, 0.2308
  7.000, 1.0247, 0.02818, 0.01971, 0.0053,0.2512,1.0002,-2.6350, 0.0000, 0.2205
  8.000, 1.0641, 0.03194, 0.02348, 0.0105,0.2287,1.0002,-2.8326, 0.0000, 0.2129
  9.000, 1.0970, 0.03687, 0.02845, 0.0144,0.2080,1.0002,-3.0267, 0.0000, 0.2066
 10.000, 1.1221, 0.04310, 0.03467, 0.0171,0.1888,1.0002,-3.2153, 0.0000, 0.2013
 11.000, 1.1427, 0.05076, 0.04258, 0.0181,0.1718,1.0002,-3.3935, 0.0000, 0.1976
 12.000, 1.1548, 0.05996, 0.05200, 0.0179,0.1569,1.0002,-3.5568, 0.0000, 0.1947
 13.000, 1.1608, 0.07043, 0.06258, 0.0166,0.1437,1.0002,-3.7062, 0.0000, 0.1926
 14.000, 1.1531, 0.08342, 0.07585, 0.0136,0.1314,1.0002,-3.8086, 0.0000, 0.1918
 15.000, 1.1404, 0.09773, 0.09049, 0.0095,0.1209,1.0002,-3.8949, 0.0000, 0.1921


