xflr5 v6.49

 Calculated polar for: NACA 2020

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0296, 0.01275, 0.00491,-0.0147,0.6438,0.5312,-0.7723, 0.0000,-0.3176
 -1.000, 0.0723, 0.01270, 0.00485,-0.0120,0.5919,0.5869,-0.7427, 0.0000, 0.4286
  0.000, 0.1739, 0.01277, 0.00497,-0.0094,0.5410,0.6453,-0.8622, 0.0000, 0.3015
  1.000, 0.2751, 0.01299, 0.00526,-0.0067,0.4925,0.7068,-1.0001, 0.0000, 0.2676
  2.000, 0.3745, 0.01342, 0.00573,-0.0038,0.4450,0.7698,-1.1573, 0.0000, 0.2508
  3.000, 0.4740, 0.01405, 0.00641,-0.0009,0.3982,0.8299,-1.3383, 0.0000, 0.2408
  4.000, 0.5754, 0.01496, 0.00733, 0.0014,0.3535,0.8836,-1.5489, 0.0000, 0.2350
  5.000, 0.6804, 0.01617, 0.00844, 0.0023,0.3095,0.9282,-1.7953, 0.0000, 0.2326
  6.000, 0.7917, 0.01766, 0.00978, 0.0011,0.2658,0.9641,-2.0849, 0.0000, 0.2333
  7.000, 0.9212, 0.01946, 0.01150,-0.0049,0.2238,0.9868,-2.4370, 0.0000, 0.2387
  8.000, 0.9858, 0.02115, 0.01309, 0.0008,0.1942,1.0000,-2.7104, 0.0000, 0.2308
  9.000, 1.0017, 0.02296, 0.01486, 0.0152,0.1717,1.0000,-2.9254, 0.0000, 0.2144
 10.000, 1.0397, 0.02584, 0.01778, 0.0234,0.1514,1.0000,-3.1903, 0.0000, 0.2050
 11.000, 1.0787, 0.02988, 0.02186, 0.0289,0.1324,1.0000,-3.4578, 0.0000, 0.1986
 12.000, 1.1095, 0.03541, 0.02750, 0.0326,0.1175,1.0000,-3.7128, 0.0000, 0.1936
 13.000, 1.1383, 0.04202, 0.03433, 0.0344,0.1053,1.0000,-3.9855, 0.0000, 0.1904
 14.000, 1.1546, 0.05059, 0.04313, 0.0347,0.0948,1.0000,-4.2198, 0.0000, 0.1880
 15.000, 1.1561, 0.06170, 0.05440, 0.0332,0.0863,1.0000,-4.4016, 0.0000, 0.1867


