xflr5 v6.49

 Calculated polar for: NACA 2416

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0157, 0.01192, 0.00418,-0.0531,0.7406,0.4022,-0.8441, 0.0000, 3.7117
 -1.000, 0.1182, 0.01137, 0.00396,-0.0507,0.6889,0.5338,-0.6393, 0.0000, 0.6829
  0.000, 0.2206, 0.01114, 0.00395,-0.0479,0.6374,0.6652,-0.7029, 0.0000, 0.4650
  1.000, 0.3238, 0.01118, 0.00421,-0.0449,0.5897,0.7861,-0.8041, 0.0000, 0.3844
  2.000, 0.4355, 0.01162, 0.00465,-0.0435,0.5444,0.8843,-0.9262, 0.0000, 0.3443
  3.000, 0.5656, 0.01235, 0.00516,-0.0466,0.5007,0.9473,-1.0852, 0.0000, 0.3258
  4.000, 0.7123, 0.01308, 0.00578,-0.0540,0.4567,0.9878,-1.3023, 0.0000, 0.3182
  5.000, 0.8278, 0.01380, 0.00636,-0.0556,0.4114,1.0000,-1.5515, 0.0000, 0.3086
  6.000, 0.9023, 0.01466, 0.00706,-0.0487,0.3665,1.0000,-1.8004, 0.0000, 0.2942
  7.000, 0.9752, 0.01576, 0.00803,-0.0416,0.3154,1.0000,-2.0875, 0.0000, 0.2817
  8.000, 1.0457, 0.01725, 0.00936,-0.0346,0.2624,1.0000,-2.4118, 0.0000, 0.2708
  9.000, 1.1049, 0.01921, 0.01116,-0.0263,0.2116,1.0000,-2.7522, 0.0000, 0.2601
 10.000, 1.1546, 0.02192, 0.01373,-0.0177,0.1661,1.0000,-3.0961, 0.0000, 0.2502
 11.000, 1.2029, 0.02532, 0.01717,-0.0108,0.1315,1.0000,-3.4653, 0.0000, 0.2423
 12.000, 1.2399, 0.03004, 0.02197,-0.0048,0.1054,1.0000,-3.8116, 0.0000, 0.2353
 13.000, 1.2673, 0.03629, 0.02838,-0.0002,0.0878,1.0000,-4.1630, 0.0000, 0.2298
 14.000, 1.2837, 0.04441, 0.03674, 0.0025,0.0751,1.0000,-4.4770, 0.0000, 0.2256
 15.000, 1.2858, 0.05504, 0.04763, 0.0031,0.0662,1.0000,-4.7333, 0.0000, 0.2229


