xflr5 v6.49

 Calculated polar for: NACA 3815

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1101, 0.01653, 0.00948,-0.1084,0.9114,0.4157,-0.7732, 0.0000, 1.2462
 -1.000, 0.2342, 0.01554, 0.00880,-0.1104,0.8843,0.4923,-0.5673, 0.0000, 0.7226
  0.000, 0.3352, 0.01485, 0.00842,-0.1073,0.8256,0.5627,-0.6324, 0.0000, 0.5685
  1.000, 0.5209, 0.01213, 0.00572,-0.1193,0.7662,0.6399,-0.7976, 0.0000, 0.4757
  2.000, 0.6864, 0.01218, 0.00535,-0.1290,0.6533,0.6991,-0.9975, 0.0000, 0.4336
  3.000, 0.7794, 0.01329, 0.00613,-0.1243,0.5577,0.7449,-1.1931, 0.0000, 0.4039
  4.000, 0.8628, 0.01446, 0.00704,-0.1179,0.4705,0.7824,-1.4301, 0.0000, 0.3800
  5.000, 0.9455, 0.01581, 0.00811,-0.1118,0.3844,0.8163,-1.7157, 0.0000, 0.3605
  6.000, 1.0268, 0.01738, 0.00940,-0.1060,0.3009,0.8469,-2.0478, 0.0000, 0.3443
  9.000, 1.2360, 0.02335, 0.01498,-0.0846,0.1213,1.0000,-3.2239, 0.0000, 0.3057
 10.000, 1.3037, 0.02648, 0.01812,-0.0789,0.0925,1.0000,-3.6949, 0.0000, 0.2963
 11.000, 1.3573, 0.03037, 0.02208,-0.0717,0.0743,1.0000,-4.1430, 0.0000, 0.2871
 12.000, 1.3994, 0.03511, 0.02702,-0.0641,0.0626,1.0000,-4.6005, 0.0000, 0.2784
 13.000, 1.4315, 0.04095, 0.03317,-0.0570,0.0542,1.0000,-5.0341, 0.0000, 0.2706
 14.000, 1.4487, 0.04890, 0.04151,-0.0513,0.0485,1.0000,-5.4100, 0.0000, 0.2642
 15.000, 1.4506, 0.05982, 0.05273,-0.0485,0.0439,1.0000,-5.7384, 0.0000, 0.2602


