xflr5 v6.49

 Calculated polar for: Aerofoil1395

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4051, 0.01955, 0.01042,-0.1296,0.7286,0.0708,-1.6710, 0.0000, 0.5721
 -1.000, 0.5106, 0.01813, 0.00874,-0.1282,0.7002,0.1107,-1.0989, 0.0000, 0.5012
  0.000, 0.6161, 0.01740, 0.00794,-0.1267,0.6722,0.1909,-0.9142, 0.0000, 0.4542
  1.000, 0.7222, 0.01673, 0.00767,-0.1254,0.6445,0.4293,-1.0478, 0.0000, 0.4209
  3.000, 0.9338, 0.01683, 0.00771,-0.1219,0.5803,1.0000,-1.3639, 0.0000, 0.3753
  4.000, 1.0300, 0.01761, 0.00826,-0.1189,0.5436,1.0000,-1.5308, 0.0000, 0.3589
  5.000, 1.1199, 0.01857, 0.00919,-0.1151,0.5039,1.0000,-1.6987, 0.0000, 0.3449
  6.000, 1.2023, 0.01975, 0.01047,-0.1102,0.4596,1.0000,-1.8762, 0.0000, 0.3324
  7.000, 1.2732, 0.02122, 0.01200,-0.1036,0.4078,1.0000,-2.0442, 0.0000, 0.3207
  8.000, 1.3147, 0.02336, 0.01407,-0.0926,0.3459,1.0000,-2.1942, 0.0000, 0.3082
  9.000, 1.3139, 0.02766, 0.01786,-0.0782,0.2612,1.0000,-2.3503, 0.0000, 0.2957
 10.000, 1.3178, 0.03375, 0.02374,-0.0685,0.1887,1.0000,-2.6866, 0.0000, 0.2865
 11.000, 1.3076, 0.04291, 0.03248,-0.0617,0.0999,1.0000,-2.9688, 0.0000, 0.2799
 12.000, 1.2783, 0.05649, 0.04581,-0.0581,0.0184,1.0000,-3.1555, 0.0000, 0.2764
 13.000, 1.2770, 0.06920, 0.05920,-0.0581,0.0164,1.0000,-3.4426, 0.0000, 0.2745
 14.000, 1.2601, 0.08625, 0.07706,-0.0616,0.0156,1.0000,-3.6341, 0.0000, 0.2760
 15.000, 1.2280, 0.10851, 0.10011,-0.0695,0.0154,1.0000,-3.7111, 0.0000, 0.2820


