xflr5 v6.49

 Calculated polar for: NACA 5922

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1466, 0.02230, 0.01451,-0.1403,0.7964,0.3677,-1.0381, 0.0000, 1.2191
 -1.000, 0.3187, 0.02091, 0.01311,-0.1521,0.7647,0.4147,-0.8149, 0.0000, 0.7266
  0.000, 0.4786, 0.02017, 0.01237,-0.1616,0.7209,0.4622,-0.9278, 0.0000, 0.5829
  1.000, 0.6178, 0.02016, 0.01230,-0.1668,0.6707,0.5080,-1.0536, 0.0000, 0.5131
  2.000, 0.7400, 0.02062, 0.01267,-0.1686,0.6204,0.5521,-1.1821, 0.0000, 0.4691
  3.000, 0.8491, 0.02144, 0.01340,-0.1679,0.5726,0.5939,-1.3167, 0.0000, 0.4373
  4.000, 0.9448, 0.02256, 0.01445,-0.1645,0.5278,0.6328,-1.4579, 0.0000, 0.4121
  5.000, 1.0150, 0.02385, 0.01578,-0.1556,0.4871,0.6657,-1.5945, 0.0000, 0.3898
  6.000, 1.0810, 0.02545, 0.01741,-0.1465,0.4481,0.6962,-1.7433, 0.0000, 0.3704
  7.000, 1.1608, 0.02746, 0.01939,-0.1414,0.4091,0.7271,-1.9244, 0.0000, 0.3551
  8.000, 1.1959, 0.02951, 0.02157,-0.1268,0.3758,0.7474,-2.0754, 0.0000, 0.3377
  9.000, 1.2586, 0.03237, 0.02448,-0.1198,0.3407,0.7727,-2.2744, 0.0000, 0.3252
 10.000, 1.2884, 0.03549, 0.02772,-0.1069,0.3104,0.7905,-2.4470, 0.0000, 0.3111
 11.000, 1.3360, 0.03993, 0.03226,-0.1002,0.2794,0.8110,-2.6551, 0.0000, 0.3013
 12.000, 1.3548, 0.04482, 0.03728,-0.0893,0.2529,0.8278,-2.8332, 0.0000, 0.2903
 13.000, 1.3871, 0.05170, 0.04429,-0.0846,0.2262,0.8431,-3.0397, 0.0000, 0.2833
 14.000, 1.3912, 0.05910, 0.05184,-0.0766,0.2031,0.8574,-3.2023, 0.0000, 0.2752
 15.000, 1.4135, 0.06848, 0.06152,-0.0752,0.1817,0.8688,-3.4001, 0.0000, 0.2711


