xflr5 v6.49

 Calculated polar for: Aerofoil1761

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4133, 0.01540, 0.00625,-0.1377,0.6911,0.0693,-1.5611, 0.0000, 0.5850
 -1.000, 0.5168, 0.01461, 0.00538,-0.1358,0.6682,0.1115,-0.9854, 0.0000, 0.5131
  0.000, 0.6221, 0.01428, 0.00509,-0.1344,0.6474,0.1919,-0.8355, 0.0000, 0.4649
  1.000, 0.7234, 0.01391, 0.00523,-0.1324,0.6268,0.3983,-0.9119, 0.0000, 0.4307
  3.000, 0.9403, 0.01408, 0.00598,-0.1305,0.5871,1.0000,-1.1683, 0.0000, 0.3843
  4.000, 1.0361, 0.01477, 0.00667,-0.1272,0.5622,1.0000,-1.3369, 0.0000, 0.3671
  5.000, 1.1288, 0.01537, 0.00727,-0.1232,0.5302,1.0000,-1.5279, 0.0000, 0.3522
  6.000, 1.2180, 0.01609, 0.00812,-0.1186,0.4975,1.0000,-1.7398, 0.0000, 0.3392
  7.000, 1.2977, 0.01693, 0.00920,-0.1124,0.4542,1.0000,-2.0437, 0.0000, 0.3271
  8.000, 1.3594, 0.01813, 0.01046,-0.1031,0.3903,1.0000,-2.6706, 0.0000, 0.3148
  9.000, 1.3694, 0.02076, 0.01267,-0.0855,0.2892,1.0000,-3.1355, 0.0000, 0.3000
 10.000, 1.3671, 0.02510, 0.01673,-0.0697,0.2098,1.0000,-3.5525, 0.0000, 0.2871
 11.000, 1.3662, 0.03092, 0.02249,-0.0583,0.1550,1.0000,-3.9602, 0.0000, 0.2772
 12.000, 1.3662, 0.03846, 0.03004,-0.0509,0.0991,1.0000,-4.3300, 0.0000, 0.2699
 13.000, 1.3317, 0.05104, 0.04211,-0.0456,0.0242,1.0000,-4.5073, 0.0000, 0.2651
 14.000, 1.3274, 0.06259, 0.05413,-0.0440,0.0193,1.0000,-4.8319, 0.0000, 0.2621
 15.000, 1.3165, 0.07672, 0.06891,-0.0453,0.0175,1.0000,-5.1176, 0.0000, 0.2613


