xflr5 v6.49

 Calculated polar for: NACA 4513

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2062, 0.01819, 0.00917,-0.1119,0.8418,0.3358,-0.8873, 0.0000, 0.7980
 -1.000, 0.3215, 0.01741, 0.00874,-0.1121,0.8167,0.4677,-0.6215, 0.0000, 0.5998
  0.000, 0.4341, 0.01656, 0.00845,-0.1110,0.7899,0.6542,-0.7015, 0.0000, 0.5048
  1.000, 0.5561, 0.01571, 0.00805,-0.1110,0.7605,1.0000,-0.7971, 0.0000, 0.4472
  2.000, 0.6730, 0.01581, 0.00782,-0.1114,0.7271,1.0000,-0.9028, 0.0000, 0.4119
  3.000, 0.7839, 0.01616, 0.00800,-0.1106,0.6887,1.0000,-1.0283, 0.0000, 0.3864
  4.000, 0.8895, 0.01671, 0.00847,-0.1089,0.6440,1.0000,-1.2045, 0.0000, 0.3666
  5.000, 0.9903, 0.01747, 0.00923,-0.1063,0.5932,1.0000,-1.4804, 0.0000, 0.3503
  6.000, 1.0844, 0.01846, 0.01016,-0.1025,0.5323,1.0000,-1.8336, 0.0000, 0.3363
  7.000, 1.1641, 0.01990, 0.01152,-0.0964,0.4559,1.0000,-2.2307, 0.0000, 0.3233
  8.000, 1.2240, 0.02206, 0.01349,-0.0875,0.3656,1.0000,-2.6323, 0.0000, 0.3106
  9.000, 1.2608, 0.02546, 0.01655,-0.0763,0.2682,1.0000,-3.0263, 0.0000, 0.2981
 10.000, 1.2849, 0.03050, 0.02129,-0.0658,0.1779,1.0000,-3.3899, 0.0000, 0.2872
 11.000, 1.3013, 0.03707, 0.02771,-0.0569,0.1201,1.0000,-3.7596, 0.0000, 0.2781
 12.000, 1.3167, 0.04464, 0.03549,-0.0501,0.0888,1.0000,-4.1275, 0.0000, 0.2707
 13.000, 1.3254, 0.05360, 0.04475,-0.0448,0.0718,1.0000,-4.4612, 0.0000, 0.2646
 14.000, 1.3300, 0.06387, 0.05532,-0.0413,0.0601,1.0000,-4.7728, 0.0000, 0.2600
 15.000, 1.3356, 0.07491, 0.06680,-0.0396,0.0523,1.0000,-5.1208, 0.0000, 0.2565


