xflr5 v6.49

 Calculated polar for: NACA 3817

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0112, 0.02254, 0.01401,-0.0902,0.8898,0.4558,-0.9060, 0.0000, 8.4529
 -1.000, 0.1369, 0.02153, 0.01328,-0.0922,0.8539,0.5258,-0.7012, 0.0000, 0.9280
  0.000, 0.2522, 0.02058, 0.01257,-0.0916,0.8074,0.5934,-0.6542, 0.0000, 0.6112
  1.000, 0.3999, 0.01885, 0.01099,-0.0955,0.7700,0.6589,-0.7878, 0.0000, 0.4844
  2.000, 0.5512, 0.01785, 0.00992,-0.1005,0.7082,0.7165,-0.9491, 0.0000, 0.4266
  3.000, 0.6853, 0.01811, 0.00995,-0.1032,0.6328,0.7651,-1.1338, 0.0000, 0.3937
  4.000, 0.7919, 0.01891, 0.01054,-0.1011,0.5602,0.8081,-1.3360, 0.0000, 0.3697
  5.000, 0.8802, 0.01984, 0.01128,-0.0960,0.4906,0.8510,-1.5625, 0.0000, 0.3499
  6.000, 0.9531, 0.02078, 0.01211,-0.0880,0.4255,0.8948,-1.8063, 0.0000, 0.3319
  7.000, 1.0205, 0.02181, 0.01310,-0.0797,0.3632,0.9692,-2.0716, 0.0000, 0.3165
  8.000, 1.1023, 0.02407, 0.01523,-0.0763,0.2987,1.0000,-2.3981, 0.0000, 0.3063
 10.000, 1.2290, 0.03074, 0.02165,-0.0649,0.1956,1.0000,-3.0739, 0.0000, 0.2869
 11.000, 1.2741, 0.03527, 0.02621,-0.0578,0.1589,1.0000,-3.3961, 0.0000, 0.2778
 12.000, 1.3091, 0.04087, 0.03195,-0.0509,0.1331,1.0000,-3.7173, 0.0000, 0.2696
 13.000, 1.3317, 0.04798, 0.03935,-0.0450,0.1128,1.0000,-4.0273, 0.0000, 0.2627
 14.000, 1.3444, 0.05692, 0.04855,-0.0408,0.0992,1.0000,-4.3012, 0.0000, 0.2573
 15.000, 1.3483, 0.06781, 0.05972,-0.0391,0.0880,1.0000,-4.5402, 0.0000, 0.2538


