xflr5 v6.49

 Calculated polar for: NACA 2318

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0059, 0.01229, 0.00457,-0.0423,0.6646,0.4642,-0.9075, 0.0000,-7.1575
 -1.000, 0.0940, 0.01202, 0.00443,-0.0393,0.6108,0.5793,-0.7285, 0.0000, 0.6733
  0.000, 0.1950, 0.01204, 0.00448,-0.0363,0.5564,0.6718,-0.8236, 0.0000, 0.4331
  2.000, 0.3996, 0.01275, 0.00527,-0.0304,0.4685,0.8526,-1.0401, 0.0000, 0.3185
  3.000, 0.5138, 0.01349, 0.00589,-0.0302,0.4338,0.9064,-1.1738, 0.0000, 0.3001
  4.000, 0.6381, 0.01435, 0.00659,-0.0327,0.4042,0.9476,-1.3319, 0.0000, 0.2916
  5.000, 0.7759, 0.01530, 0.00744,-0.0386,0.3770,0.9757,-1.5280, 0.0000, 0.2891
  6.000, 0.9184, 0.01627, 0.00838,-0.0460,0.3504,0.9966,-1.7706, 0.0000, 0.2885
  7.000, 0.9956, 0.01711, 0.00920,-0.0403,0.3274,1.0000,-1.9838, 0.0000, 0.2776
  8.000, 1.0556, 0.01806, 0.01017,-0.0311,0.3039,1.0000,-2.2099, 0.0000, 0.2652
  9.000, 1.1111, 0.01922, 0.01134,-0.0215,0.2777,1.0000,-2.4630, 0.0000, 0.2536
 10.000, 1.1643, 0.02091, 0.01303,-0.0126,0.2487,1.0000,-2.7403, 0.0000, 0.2435
 11.000, 1.2137, 0.02351, 0.01565,-0.0051,0.2183,1.0000,-3.0252, 0.0000, 0.2352
 12.000, 1.2584, 0.02708, 0.01931, 0.0010,0.1881,1.0000,-3.3334, 0.0000, 0.2283
 13.000, 1.2874, 0.03244, 0.02477, 0.0064,0.1609,1.0000,-3.6150, 0.0000, 0.2222
 14.000, 1.2994, 0.04019, 0.03262, 0.0100,0.1375,1.0000,-3.8512, 0.0000, 0.2173
 15.000, 1.3016, 0.05015, 0.04280, 0.0112,0.1189,1.0000,-4.0680, 0.0000, 0.2140


