xflr5 v6.49

 Calculated polar for: NACA 1017

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1189, 0.01158, 0.00426,-0.0103,0.7399,0.5393,-0.7640, 0.0000, 0.1490
 -1.000,-0.0144, 0.01136, 0.00408,-0.0078,0.6756,0.6072,-0.6258, 0.0000,-0.3451
  0.000, 0.0897, 0.01136, 0.00410,-0.0053,0.6107,0.6776,-0.6710, 0.0000, 0.3071
  1.000, 0.1934, 0.01158, 0.00429,-0.0027,0.5464,0.7484,-0.8075, 0.0000, 0.2580
  2.000, 0.2984, 0.01200, 0.00474,-0.0004,0.4832,0.8150,-0.9744, 0.0000, 0.2436
  3.000, 0.4059, 0.01271, 0.00538, 0.0013,0.4196,0.8732,-1.1806, 0.0000, 0.2380
  4.000, 0.5159, 0.01366, 0.00616, 0.0020,0.3557,0.9210,-1.4319, 0.0000, 0.2364
  5.000, 0.6405, 0.01492, 0.00719,-0.0010,0.2912,0.9531,-1.7486, 0.0000, 0.2410
  6.000, 0.7724, 0.01634, 0.00842,-0.0063,0.2294,0.9776,-2.1330, 0.0000, 0.2466
  7.000, 0.9032, 0.01808, 0.00995,-0.0122,0.1759,0.9978,-2.5698, 0.0000, 0.2509
  8.000, 0.9604, 0.01957, 0.01137,-0.0035,0.1441,1.0000,-2.9006, 0.0000, 0.2396
  9.000, 0.9987, 0.02131, 0.01307, 0.0086,0.1205,1.0000,-3.2219, 0.0000, 0.2259
 10.000, 1.0339, 0.02364, 0.01540, 0.0197,0.1026,1.0000,-3.5459, 0.0000, 0.2137
 11.000, 1.0769, 0.02700, 0.01886, 0.0269,0.0882,1.0000,-3.9124, 0.0000, 0.2060
 12.000, 1.1159, 0.03154, 0.02359, 0.0319,0.0771,1.0000,-4.2703, 0.0000, 0.2005
 13.000, 1.1465, 0.03766, 0.02998, 0.0349,0.0688,1.0000,-4.6120, 0.0000, 0.1965
 14.000, 1.1627, 0.04606, 0.03866, 0.0358,0.0624,1.0000,-4.9131, 0.0000, 0.1940
 15.000, 1.1673, 0.05676, 0.04965, 0.0343,0.0572,1.0000,-5.1610, 0.0000, 0.1930


