xflr5 v6.49

 Calculated polar for: NACA 2417

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0148, 0.01226, 0.00443,-0.0525,0.7185,0.4022,-0.8604, 0.0000, 3.9099
 -1.000, 0.1171, 0.01180, 0.00420,-0.0501,0.6688,0.5176,-0.6657, 0.0000, 0.6826
  0.000, 0.2192, 0.01160, 0.00421,-0.0474,0.6212,0.6378,-0.7391, 0.0000, 0.4641
  1.000, 0.3217, 0.01164, 0.00444,-0.0446,0.5762,0.7486,-0.8407, 0.0000, 0.3837
  2.000, 0.4267, 0.01201, 0.00485,-0.0419,0.5358,0.8480,-0.9569, 0.0000, 0.3419
  3.000, 0.5446, 0.01263, 0.00546,-0.0423,0.4966,0.9219,-1.1025, 0.0000, 0.3201
  4.000, 0.6846, 0.01347, 0.00615,-0.0479,0.4557,0.9698,-1.2991, 0.0000, 0.3115
  5.000, 0.8298, 0.01430, 0.00683,-0.0555,0.4128,0.9955,-1.5544, 0.0000, 0.3075
  6.000, 0.9131, 0.01511, 0.00751,-0.0507,0.3707,1.0000,-1.7904, 0.0000, 0.2950
  7.000, 0.9787, 0.01608, 0.00837,-0.0423,0.3277,1.0000,-2.0421, 0.0000, 0.2814
  8.000, 1.0409, 0.01743, 0.00959,-0.0336,0.2827,1.0000,-2.3224, 0.0000, 0.2691
  9.000, 1.0941, 0.01923, 0.01125,-0.0241,0.2383,1.0000,-2.6103, 0.0000, 0.2574
 10.000, 1.1453, 0.02178, 0.01368,-0.0159,0.1964,1.0000,-2.9309, 0.0000, 0.2478
 11.000, 1.1921, 0.02517, 0.01709,-0.0090,0.1602,1.0000,-3.2577, 0.0000, 0.2397
 12.000, 1.2302, 0.02976, 0.02171,-0.0031,0.1309,1.0000,-3.5690, 0.0000, 0.2329
 13.000, 1.2586, 0.03585, 0.02796, 0.0014,0.1096,1.0000,-3.8924, 0.0000, 0.2273
 14.000, 1.2761, 0.04376, 0.03606, 0.0042,0.0932,1.0000,-4.1885, 0.0000, 0.2231
 15.000, 1.2834, 0.05366, 0.04621, 0.0051,0.0808,1.0000,-4.4470, 0.0000, 0.2202


