xflr5 v6.49

 Calculated polar for: NACA 2319

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0231, 0.01671, 0.00824,-0.0398,0.7145,0.5633,-0.9352, 0.0000,-1.5534
 -1.000, 0.0790, 0.01650, 0.00807,-0.0363,0.6610,0.6591,-0.7513, 0.0000, 0.7180
  0.000, 0.1835, 0.01665, 0.00817,-0.0332,0.6101,0.7426,-0.8488, 0.0000, 0.4279
  1.000, 0.2922, 0.01723, 0.00860,-0.0305,0.5616,0.8261,-0.9566, 0.0000, 0.3480
  2.000, 0.4130, 0.01805, 0.00921,-0.0311,0.5176,0.8823,-1.0814, 0.0000, 0.3172
  3.000, 0.5440, 0.01900, 0.00984,-0.0345,0.4808,0.9275,-1.2269, 0.0000, 0.3043
  4.000, 0.6873, 0.02005, 0.01065,-0.0414,0.4480,0.9640,-1.3993, 0.0000, 0.3001
  5.000, 0.8396, 0.02109, 0.01161,-0.0509,0.4174,0.9930,-1.6052, 0.0000, 0.2996
  6.000, 0.9273, 0.02208, 0.01253,-0.0480,0.3927,1.0000,-1.7820, 0.0000, 0.2895
  7.000, 0.9856, 0.02323, 0.01364,-0.0391,0.3698,1.0000,-1.9529, 0.0000, 0.2760
  8.000, 1.0400, 0.02461, 0.01510,-0.0296,0.3467,1.0000,-2.1440, 0.0000, 0.2634
  9.000, 1.0917, 0.02624, 0.01688,-0.0200,0.3232,1.0000,-2.3581, 0.0000, 0.2517
 10.000, 1.1332, 0.02822, 0.01898,-0.0096,0.2993,1.0000,-2.5815, 0.0000, 0.2403
 11.000, 1.1704, 0.03096, 0.02193,-0.0006,0.2744,1.0000,-2.8101, 0.0000, 0.2305
 12.000, 1.1992, 0.03493, 0.02607, 0.0069,0.2489,1.0000,-3.0440, 0.0000, 0.2222
 13.000, 1.2152, 0.04078, 0.03208, 0.0126,0.2237,1.0000,-3.2490, 0.0000, 0.2154
 14.000, 1.2169, 0.04910, 0.04063, 0.0161,0.1998,1.0000,-3.4341, 0.0000, 0.2103
 15.000, 1.2057, 0.06030, 0.05205, 0.0168,0.1779,1.0000,-3.5804, 0.0000, 0.2071


