xflr5 v6.49

 Calculated polar for: Aerofoil1363

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4458, 0.01545, 0.00686,-0.1444,0.7516,0.0609,-1.6993, 0.0000, 0.5760
 -1.000, 0.5571, 0.01461, 0.00577,-0.1439,0.7189,0.0986,-1.0895, 0.0000, 0.5085
  0.000, 0.6645, 0.01424, 0.00537,-0.1427,0.6885,0.1718,-0.8565, 0.0000, 0.4635
  1.000, 0.7612, 0.01400, 0.00546,-0.1395,0.6582,0.3344,-0.9741, 0.0000, 0.4306
  3.000, 0.9687, 0.01396, 0.00600,-0.1354,0.5894,1.0000,-1.2925, 0.0000, 0.3846
  4.000, 1.0543, 0.01466, 0.00646,-0.1298,0.5511,1.0000,-1.4590, 0.0000, 0.3666
  5.000, 1.1337, 0.01546, 0.00712,-0.1231,0.5110,1.0000,-1.6410, 0.0000, 0.3508
  6.000, 1.2001, 0.01639, 0.00801,-0.1141,0.4662,1.0000,-1.8219, 0.0000, 0.3360
  7.000, 1.2504, 0.01768, 0.00920,-0.1025,0.4045,1.0000,-1.9971, 0.0000, 0.3214
  8.000, 1.2877, 0.01973, 0.01101,-0.0897,0.3347,1.0000,-2.1683, 0.0000, 0.3076
  9.000, 1.3201, 0.02250, 0.01367,-0.0777,0.2780,1.0000,-2.3393, 0.0000, 0.2953
 10.000, 1.3465, 0.02610, 0.01722,-0.0666,0.2363,1.0000,-2.5058, 0.0000, 0.2843
 11.000, 1.3776, 0.03016, 0.02145,-0.0578,0.2085,1.0000,-2.8183, 0.0000, 0.2751
 12.000, 1.4098, 0.03475, 0.02633,-0.0507,0.1866,1.0000,-3.2797, 0.0000, 0.2673
 13.000, 1.4359, 0.04031, 0.03222,-0.0447,0.1661,1.0000,-3.7481, 0.0000, 0.2605
 14.000, 1.4513, 0.04733, 0.03955,-0.0399,0.1453,1.0000,-4.2017, 0.0000, 0.2549
 15.000, 1.4607, 0.05578, 0.04834,-0.0369,0.1266,1.0000,-4.6329, 0.0000, 0.2505


