xflr5 v6.49

 Calculated polar for: Aerofoil1164

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4534, 0.01311, 0.00470,-0.1537,0.7243,0.0675,-1.4389, 0.0000, 0.5908
 -1.000, 0.5547, 0.01258, 0.00405,-0.1517,0.6978,0.1110,-0.8749, 0.0000, 0.5236
  0.000, 0.6570, 0.01235, 0.00387,-0.1500,0.6745,0.1882,-0.8630, 0.0000, 0.4772
  1.000, 0.7586, 0.01215, 0.00397,-0.1483,0.6506,0.3674,-0.9346, 0.0000, 0.4432
  3.000, 0.9730, 0.01209, 0.00480,-0.1470,0.6084,1.0000,-1.1220, 0.0000, 0.3965
  4.000, 1.0671, 0.01273, 0.00537,-0.1436,0.5846,1.0000,-1.2718, 0.0000, 0.3789
  5.000, 1.1504, 0.01334, 0.00609,-0.1380,0.5523,1.0000,-1.4305, 0.0000, 0.3630
  6.000, 1.1899, 0.01414, 0.00658,-0.1231,0.4628,1.0000,-1.8628, 0.0000, 0.3453
  7.000, 1.1577, 0.01809, 0.00916,-0.0975,0.2330,1.0000,-2.1284, 0.0000, 0.3248
  8.000, 1.1176, 0.02503, 0.01485,-0.0765,0.0158,1.0000,-2.3102, 0.0000, 0.3077
  9.000, 1.1500, 0.02928, 0.01951,-0.0675,0.0118,1.0000,-2.7600, 0.0000, 0.2965
 10.000, 1.1777, 0.03457, 0.02529,-0.0599,0.0109,1.0000,-3.2059, 0.0000, 0.2871
 11.000, 1.1921, 0.04177, 0.03297,-0.0533,0.0102,1.0000,-3.6616, 0.0000, 0.2794
 12.000, 1.1922, 0.05140, 0.04301,-0.0485,0.0095,1.0000,-4.0713, 0.0000, 0.2736
 13.000, 1.1952, 0.06197, 0.05382,-0.0456,0.0091,1.0000,-4.4706, 0.0000, 0.2693
 14.000, 1.2326, 0.06958, 0.06158,-0.0430,0.0089,1.0000,-5.0135, 0.0000, 0.2642
 15.000, 1.3027, 0.07527, 0.06756,-0.0406,0.0089,1.0000,-5.6897, 0.0000, 0.2587


