xflr5 v6.49

 Calculated polar for: NACA 2321

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0158, 0.01503, 0.00667,-0.0396,0.6415,0.5021,-0.9626, 0.0000,-2.4071
 -1.000, 0.0826, 0.01492, 0.00652,-0.0362,0.5947,0.5819,-0.8317, 0.0000, 0.6979
  0.000, 0.1810, 0.01501, 0.00661,-0.0329,0.5489,0.6528,-0.9277, 0.0000, 0.4278
  1.000, 0.2810, 0.01531, 0.00689,-0.0297,0.5099,0.7211,-1.0309, 0.0000, 0.3478
  2.000, 0.3802, 0.01583, 0.00744,-0.0263,0.4754,0.7974,-1.1433, 0.0000, 0.3091
  3.000, 0.4856, 0.01658, 0.00814,-0.0244,0.4460,0.8528,-1.2686, 0.0000, 0.2887
  4.000, 0.5981, 0.01757, 0.00900,-0.0242,0.4206,0.9022,-1.4105, 0.0000, 0.2778
  5.000, 0.7226, 0.01871, 0.01006,-0.0271,0.3968,0.9416,-1.5770, 0.0000, 0.2738
  6.000, 0.8608, 0.01994, 0.01126,-0.0334,0.3739,0.9701,-1.7751, 0.0000, 0.2743
  7.000, 1.0006, 0.02127, 0.01263,-0.0409,0.3513,0.9949,-2.0060, 0.0000, 0.2752
  8.000, 1.0580, 0.02233, 0.01367,-0.0325,0.3331,1.0000,-2.1746, 0.0000, 0.2635
  9.000, 1.0821, 0.02342, 0.01466,-0.0176,0.3156,1.0000,-2.3214, 0.0000, 0.2474
 10.000, 1.1175, 0.02512, 0.01654,-0.0064,0.2964,1.0000,-2.4935, 0.0000, 0.2351
 11.000, 1.1621, 0.02763, 0.01922, 0.0014,0.2761,1.0000,-2.6989, 0.0000, 0.2263
 12.000, 1.2013, 0.03112, 0.02282, 0.0078,0.2552,1.0000,-2.9082, 0.0000, 0.2190
 13.000, 1.2305, 0.03599, 0.02783, 0.0131,0.2343,1.0000,-3.1107, 0.0000, 0.2127
 14.000, 1.2469, 0.04274, 0.03478, 0.0170,0.2134,1.0000,-3.2954, 0.0000, 0.2074
 15.000, 1.2509, 0.05175, 0.04396, 0.0189,0.1936,1.0000,-3.4612, 0.0000, 0.2034


