xflr5 v6.49

 Calculated polar for: NACA 4414

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2323, 0.01409, 0.00538,-0.1011,0.7559,0.2460,-0.9261, 0.0000, 0.6896
 -1.000, 0.3389, 0.01345, 0.00496,-0.0998,0.7106,0.3660,-0.7425, 0.0000, 0.5451
  0.000, 0.4375, 0.01243, 0.00495,-0.0963,0.6668,0.7130,-0.8231, 0.0000, 0.4684
  1.000, 0.5818, 0.01244, 0.00502,-0.1014,0.6232,1.0000,-0.9359, 0.0000, 0.4212
  2.000, 0.6805, 0.01307, 0.00519,-0.0988,0.5865,1.0000,-1.0307, 0.0000, 0.3908
  3.000, 0.7807, 0.01381, 0.00569,-0.0966,0.5532,1.0000,-1.1374, 0.0000, 0.3682
  4.000, 0.8815, 0.01467, 0.00640,-0.0946,0.5228,1.0000,-1.2607, 0.0000, 0.3506
  5.000, 0.9812, 0.01563, 0.00732,-0.0925,0.4937,1.0000,-1.4132, 0.0000, 0.3364
  6.000, 1.0782, 0.01670, 0.00843,-0.0900,0.4637,1.0000,-1.6490, 0.0000, 0.3244
  7.000, 1.1699, 0.01786, 0.00965,-0.0866,0.4297,1.0000,-1.9716, 0.0000, 0.3136
  8.000, 1.2515, 0.01916, 0.01106,-0.0817,0.3877,1.0000,-2.3488, 0.0000, 0.3034
  9.000, 1.3151, 0.02084, 0.01281,-0.0739,0.3350,1.0000,-2.7403, 0.0000, 0.2929
 10.000, 1.3577, 0.02359, 0.01553,-0.0640,0.2726,1.0000,-3.1228, 0.0000, 0.2822
 11.000, 1.3826, 0.02815, 0.01995,-0.0541,0.2061,1.0000,-3.4852, 0.0000, 0.2725
 12.000, 1.3896, 0.03514, 0.02686,-0.0456,0.1482,1.0000,-3.8071, 0.0000, 0.2643
 13.000, 1.3887, 0.04429, 0.03608,-0.0400,0.1090,1.0000,-4.0961, 0.0000, 0.2582
 14.000, 1.3794, 0.05579, 0.04776,-0.0370,0.0854,1.0000,-4.3637, 0.0000, 0.2542
 15.000, 1.3666, 0.06905, 0.06131,-0.0365,0.0701,1.0000,-4.6119, 0.0000, 0.2519


