xflr5 v6.49

 Calculated polar for: Aerofoil1830

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4274, 0.02575, 0.01955,-0.1527,0.7081,0.0505,-1.6350, 0.0000, 0.6086
 -1.000, 0.5456, 0.01672, 0.00902,-0.1571,0.6847,0.0612,-1.5974, 0.0000, 0.5377
  0.000, 0.6538, 0.01521, 0.00701,-0.1557,0.6592,0.0715,-1.2375, 0.0000, 0.4865
  1.000, 0.7614, 0.01469, 0.00638,-0.1539,0.6384,0.0841,-0.9150, 0.0000, 0.4493
  2.000, 0.8691, 0.01450, 0.00608,-0.1520,0.6160,0.0994,-1.0364, 0.0000, 0.4210
  3.000, 0.9719, 0.01441, 0.00615,-0.1492,0.5919,0.1175,-1.2119, 0.0000, 0.3985
  4.000, 1.0691, 0.01447, 0.00619,-0.1451,0.5504,0.1394,-1.4128, 0.0000, 0.3795
  5.000, 1.1650, 0.01475, 0.00658,-0.1410,0.5147,0.1681,-1.6401, 0.0000, 0.3637
  6.000, 1.2535, 0.01528, 0.00720,-0.1355,0.4674,0.2144,-1.8870, 0.0000, 0.3495
  7.000, 1.3198, 0.01537, 0.00819,-0.1261,0.3869,1.0000,-2.1700, 0.0000, 0.3357
  8.000, 1.3493, 0.01787, 0.01006,-0.1110,0.2804,1.0000,-2.5256, 0.0000, 0.3211
  9.000, 1.3761, 0.02115, 0.01295,-0.0975,0.2100,1.0000,-2.9082, 0.0000, 0.3083
 10.000, 1.4092, 0.02476, 0.01650,-0.0868,0.1717,1.0000,-3.3223, 0.0000, 0.2975
 11.000, 1.4384, 0.02931, 0.02103,-0.0777,0.1410,1.0000,-3.7374, 0.0000, 0.2884
 12.000, 1.4660, 0.03481, 0.02661,-0.0706,0.1176,1.0000,-4.1575, 0.0000, 0.2808
 13.000, 1.4918, 0.04130, 0.03322,-0.0652,0.0979,1.0000,-4.5793, 0.0000, 0.2745
 14.000, 1.5149, 0.04888, 0.04097,-0.0613,0.0811,1.0000,-4.9945, 0.0000, 0.2694
 15.000, 1.5318, 0.05800, 0.05028,-0.0590,0.0644,1.0000,-5.3838, 0.0000, 0.2654


