xflr5 v6.49

 Calculated polar for: Aerofoil1701

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4340, 0.01549, 0.00660,-0.1417,0.7236,0.0641,-1.6464, 0.0000, 0.5788
 -1.000, 0.5368, 0.01466, 0.00570,-0.1396,0.6991,0.1023,-1.0708, 0.0000, 0.5106
  0.000, 0.6423, 0.01432, 0.00542,-0.1382,0.6784,0.1769,-0.8424, 0.0000, 0.4642
  1.000, 0.7464, 0.01402, 0.00546,-0.1365,0.6561,0.3568,-0.9132, 0.0000, 0.4306
  3.000, 0.9641, 0.01417, 0.00633,-0.1347,0.6175,1.0000,-1.1537, 0.0000, 0.3851
  4.000, 1.0569, 0.01499, 0.00724,-0.1310,0.5962,1.0000,-1.3589, 0.0000, 0.3681
  5.000, 1.1463, 0.01538, 0.00749,-0.1259,0.5529,1.0000,-1.5952, 0.0000, 0.3527
  6.000, 1.2313, 0.01612, 0.00830,-0.1205,0.5150,1.0000,-1.8533, 0.0000, 0.3393
  7.000, 1.3032, 0.01704, 0.00930,-0.1128,0.4641,1.0000,-2.1175, 0.0000, 0.3266
  8.000, 1.3373, 0.01863, 0.01068,-0.0985,0.3705,1.0000,-2.3483, 0.0000, 0.3122
  9.000, 1.3299, 0.02256, 0.01401,-0.0801,0.2540,1.0000,-2.5890, 0.0000, 0.2974
 10.000, 1.3336, 0.02764, 0.01889,-0.0673,0.1890,1.0000,-2.8992, 0.0000, 0.2860
 11.000, 1.3445, 0.03365, 0.02491,-0.0583,0.1524,1.0000,-3.2388, 0.0000, 0.2772
 12.000, 1.3649, 0.04006, 0.03149,-0.0522,0.1294,1.0000,-3.6387, 0.0000, 0.2702
 13.000, 1.3884, 0.04700, 0.03869,-0.0478,0.1113,1.0000,-4.0601, 0.0000, 0.2645
 14.000, 1.4076, 0.05508, 0.04704,-0.0450,0.0927,1.0000,-4.4762, 0.0000, 0.2600
 15.000, 1.4247, 0.06426, 0.05660,-0.0438,0.0776,1.0000,-4.8878, 0.0000, 0.2566


