xflr5 v6.49

 Calculated polar for: NACA 5718

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2985, 0.02049, 0.01303,-0.1568,0.8405,0.3253,-0.8576, 0.0000, 0.7812
 -1.000, 0.3986, 0.02015, 0.01290,-0.1546,0.8162,0.3784,-0.7495, 0.0000, 0.6387
  0.000, 0.5037, 0.01963, 0.01256,-0.1529,0.7884,0.4351,-0.8340, 0.0000, 0.5513
  1.000, 0.6070, 0.01920, 0.01237,-0.1507,0.7476,0.4940,-0.9272, 0.0000, 0.4938
  2.000, 0.7626, 0.01663, 0.00979,-0.1567,0.7022,0.5585,-1.0686, 0.0000, 0.4495
  3.000, 0.9118, 0.01569, 0.00850,-0.1625,0.6357,0.6170,-1.2278, 0.0000, 0.4209
  4.000, 1.0054, 0.01680, 0.00944,-0.1587,0.5733,0.6625,-1.3703, 0.0000, 0.3991
  5.000, 1.0865, 0.01825, 0.01076,-0.1530,0.5173,0.7022,-1.5312, 0.0000, 0.3806
  6.000, 1.1605, 0.01998, 0.01233,-0.1464,0.4626,0.7377,-1.7198, 0.0000, 0.3644
  7.000, 1.2312, 0.02186, 0.01420,-0.1397,0.4100,0.7719,-1.9412, 0.0000, 0.3502
  8.000, 1.2951, 0.02415, 0.01642,-0.1322,0.3584,0.8092,-2.1852, 0.0000, 0.3373
  9.000, 1.3475, 0.02663, 0.01898,-0.1232,0.3076,0.8897,-2.4418, 0.0000, 0.3249
 10.000, 1.3990, 0.02991, 0.02218,-0.1154,0.2600,1.0000,-2.7224, 0.0000, 0.3143
 11.000, 1.4433, 0.03442, 0.02653,-0.1078,0.2154,1.0000,-3.0157, 0.0000, 0.3047
 12.000, 1.4851, 0.03948, 0.03160,-0.1008,0.1774,1.0000,-3.3199, 0.0000, 0.2961
 13.000, 1.5133, 0.04601, 0.03812,-0.0937,0.1461,1.0000,-3.6150, 0.0000, 0.2881
 14.000, 1.5332, 0.05393, 0.04613,-0.0875,0.1223,1.0000,-3.8940, 0.0000, 0.2812
 15.000, 1.5452, 0.06346, 0.05585,-0.0828,0.1044,1.0000,-4.1716, 0.0000, 0.2756


