xflr5 v6.49

 Calculated polar for: NACA 4520

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2527, 0.01412, 0.00581,-0.1125,0.7066,0.3186,-0.8907, 0.0000, 0.7024
 -1.000, 0.3577, 0.01393, 0.00567,-0.1110,0.6770,0.3731,-0.8932, 0.0000, 0.5611
  0.000, 0.4614, 0.01384, 0.00571,-0.1092,0.6471,0.4342,-0.9820, 0.0000, 0.4840
  1.000, 0.5639, 0.01390, 0.00588,-0.1072,0.6166,0.5034,-1.0778, 0.0000, 0.4349
  2.000, 0.6632, 0.01403, 0.00621,-0.1045,0.5855,0.5879,-1.1804, 0.0000, 0.4005
  3.000, 0.7570, 0.01424, 0.00671,-0.1007,0.5542,0.7017,-1.2895, 0.0000, 0.3743
  4.000, 0.8465, 0.01456, 0.00747,-0.0953,0.5228,0.9008,-1.4076, 0.0000, 0.3523
  5.000, 0.9477, 0.01540, 0.00816,-0.0939,0.4902,1.0000,-1.5496, 0.0000, 0.3374
  6.000, 1.0215, 0.01651, 0.00911,-0.0874,0.4585,1.0000,-1.6867, 0.0000, 0.3223
  7.000, 1.0942, 0.01795, 0.01041,-0.0812,0.4262,1.0000,-1.8445, 0.0000, 0.3095
  8.000, 1.1622, 0.01977, 0.01215,-0.0750,0.3934,1.0000,-2.0219, 0.0000, 0.2981
  9.000, 1.2238, 0.02209, 0.01443,-0.0686,0.3600,1.0000,-2.2173, 0.0000, 0.2879
 10.000, 1.2778, 0.02509, 0.01738,-0.0620,0.3264,1.0000,-2.4283, 0.0000, 0.2786
 11.000, 1.3220, 0.02897, 0.02125,-0.0554,0.2931,1.0000,-2.6457, 0.0000, 0.2701
 12.000, 1.3571, 0.03394, 0.02621,-0.0491,0.2609,1.0000,-2.8648, 0.0000, 0.2624
 13.000, 1.3840, 0.04019, 0.03249,-0.0437,0.2303,1.0000,-3.0832, 0.0000, 0.2556
 14.000, 1.4047, 0.04770, 0.04010,-0.0394,0.2025,1.0000,-3.3018, 0.0000, 0.2499
 15.000, 1.4179, 0.05659, 0.04911,-0.0362,0.1771,1.0000,-3.5067, 0.0000, 0.2451


