xflr5 v6.49

 Calculated polar for: NACA 0621

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.2018, 0.01335, 0.00545,-0.0054,0.6807,0.4795,-0.9868, 0.0000, 0.2087
  0.000, 0.0000, 0.01309, 0.00513,-0.0000,0.5756,0.5756,-0.7318, 0.0000, 0.4415
  2.000, 0.2018, 0.01335, 0.00545, 0.0054,0.4795,0.6807,-0.9868, 0.0000, 0.2087
  3.000, 0.3014, 0.01374, 0.00586, 0.0084,0.4338,0.7347,-1.1401, 0.0000, 0.2074
  4.000, 0.4006, 0.01426, 0.00645, 0.0113,0.3910,0.7894,-1.3152, 0.0000, 0.2065
  5.000, 0.4993, 0.01507, 0.00729, 0.0143,0.3488,0.8400,-1.5144, 0.0000, 0.2055
  6.000, 0.5952, 0.01608, 0.00828, 0.0176,0.3100,0.8865,-1.7358, 0.0000, 0.2039
  7.000, 0.6995, 0.01742, 0.00958, 0.0186,0.2710,0.9240,-1.9938, 0.0000, 0.2061
  8.000, 0.8046, 0.01910, 0.01116, 0.0186,0.2356,0.9569,-2.2835, 0.0000, 0.2089
  9.000, 0.9167, 0.02102, 0.01305, 0.0160,0.2026,0.9827,-2.6119, 0.0000, 0.2136
 10.000, 1.0045, 0.02333, 0.01531, 0.0164,0.1754,1.0000,-2.9268, 0.0000, 0.2135
 11.000, 1.0081, 0.02545, 0.01745, 0.0316,0.1590,1.0000,-3.1159, 0.0000, 0.1964
 12.000, 1.0343, 0.02888, 0.02093, 0.0405,0.1428,1.0000,-3.3435, 0.0000, 0.1866
 13.000, 1.0655, 0.03370, 0.02585, 0.0455,0.1282,1.0000,-3.5932, 0.0000, 0.1810
 14.000, 1.0912, 0.04007, 0.03236, 0.0483,0.1161,1.0000,-3.8259, 0.0000, 0.1772
 15.000, 1.1064, 0.04835, 0.04080, 0.0492,0.1059,1.0000,-4.0382, 0.0000, 0.1747


