xflr5 v6.49

 Calculated polar for: NACA 2015

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0454, 0.01472, 0.00692,-0.0144,0.8271,0.6971,-0.6156, 0.0000,-0.0954
 -1.000, 0.0703, 0.01450, 0.00686,-0.0125,0.7663,0.7832,-0.5580, 0.0000, 0.4360
  0.000, 0.1914, 0.01467, 0.00694,-0.0117,0.6979,0.8578,-0.6972, 0.0000, 0.3097
  1.000, 0.3219, 0.01520, 0.00724,-0.0136,0.6193,0.9150,-0.8842, 0.0000, 0.2883
  2.000, 0.4633, 0.01590, 0.00765,-0.0189,0.5317,0.9584,-1.1409, 0.0000, 0.2855
  3.000, 0.6124, 0.01673, 0.00815,-0.0272,0.4370,0.9928,-1.4794, 0.0000, 0.2878
  4.000, 0.7047, 0.01771, 0.00886,-0.0249,0.3533,1.0000,-1.7981, 0.0000, 0.2774
  5.000, 0.7729, 0.01909, 0.00998,-0.0178,0.2794,1.0000,-2.1190, 0.0000, 0.2637
  6.000, 0.8374, 0.02091, 0.01156,-0.0102,0.2149,1.0000,-2.4653, 0.0000, 0.2515
  7.000, 0.8988, 0.02319, 0.01370,-0.0025,0.1636,1.0000,-2.8407, 0.0000, 0.2406
  8.000, 0.9570, 0.02599, 0.01649, 0.0049,0.1278,1.0000,-3.2352, 0.0000, 0.2312
  9.000, 1.0035, 0.02938, 0.01991, 0.0130,0.1042,1.0000,-3.6203, 0.0000, 0.2216
 10.000, 1.0417, 0.03368, 0.02434, 0.0205,0.0880,1.0000,-3.9985, 0.0000, 0.2132
 11.000, 1.0761, 0.03911, 0.03010, 0.0258,0.0763,1.0000,-4.3766, 0.0000, 0.2070
 12.000, 1.0999, 0.04633, 0.03775, 0.0292,0.0676,1.0000,-4.7049, 0.0000, 0.2024
 13.000, 1.1095, 0.05571, 0.04750, 0.0303,0.0615,1.0000,-4.9834, 0.0000, 0.1996
 14.000, 1.0946, 0.06918, 0.06161, 0.0276,0.0565,1.0000,-5.1370, 0.0000, 0.1994
 15.000, 1.0731, 0.08505, 0.07786, 0.0222,0.0534,1.0000,-5.2310, 0.0000, 0.2016


