xflr5 v6.49

 Calculated polar for: NACA 1024

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1126, 0.01650, 0.00771,-0.0101,0.6319,0.5042,-0.9949, 0.0000, 0.1306
 -1.000,-0.0159, 0.01636, 0.00755,-0.0067,0.5893,0.5445,-0.8735, 0.0000,-0.2697
  0.000, 0.0800, 0.01637, 0.00759,-0.0032,0.5473,0.5881,-0.9178, 0.0000, 0.2862
  1.000, 0.1761, 0.01653, 0.00774, 0.0003,0.5081,0.6331,-1.0386, 0.0000, 0.2361
  2.000, 0.2704, 0.01682, 0.00812, 0.0040,0.4706,0.6817,-1.1703, 0.0000, 0.2201
  3.000, 0.3643, 0.01729, 0.00871, 0.0078,0.4341,0.7308,-1.3159, 0.0000, 0.2117
  4.000, 0.4553, 0.01798, 0.00947, 0.0119,0.3997,0.7810,-1.4746, 0.0000, 0.2054
  5.000, 0.5428, 0.01894, 0.01042, 0.0166,0.3674,0.8311,-1.6460, 0.0000, 0.1997
  6.000, 0.6264, 0.02012, 0.01169, 0.0216,0.3369,0.8796,-1.8284, 0.0000, 0.1945
  7.000, 0.7114, 0.02170, 0.01330, 0.0255,0.3076,0.9246,-2.0327, 0.0000, 0.1918
  8.000, 0.8151, 0.02380, 0.01542, 0.0242,0.2779,0.9587,-2.2769, 0.0000, 0.1968
  9.000, 0.9252, 0.02640, 0.01799, 0.0197,0.2494,0.9852,-2.5445, 0.0000, 0.2041
 10.000, 0.9890, 0.02921, 0.02080, 0.0219,0.2263,1.0000,-2.7749, 0.0000, 0.2014
 11.000, 0.9876, 0.03213, 0.02375, 0.0351,0.2102,1.0000,-2.9094, 0.0000, 0.1854
 12.000, 1.0004, 0.03647, 0.02806, 0.0432,0.1936,1.0000,-3.0677, 0.0000, 0.1752
 13.000, 1.0190, 0.04228, 0.03393, 0.0476,0.1773,1.0000,-3.2423, 0.0000, 0.1691
 14.000, 1.0371, 0.04949, 0.04139, 0.0496,0.1633,1.0000,-3.4073, 0.0000, 0.1654
 15.000, 1.0462, 0.05853, 0.05056, 0.0498,0.1501,1.0000,-3.5463, 0.0000, 0.1628


