xflr5 v6.49

 Calculated polar for: Aerofoil1233

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4536, 0.01659, 0.00782,-0.1653,0.7342,0.1227,-1.1385, 0.0000, 0.6162
 -1.000, 0.5655, 0.01587, 0.00685,-0.1650,0.7082,0.1357,-0.8909, 0.0000, 0.5417
  0.000, 0.6771, 0.01546, 0.00627,-0.1643,0.6833,0.1507,-0.8475, 0.0000, 0.4913
  1.000, 0.7854, 0.01533, 0.00622,-0.1630,0.6595,0.1699,-0.9230, 0.0000, 0.4550
  2.000, 0.8919, 0.01547, 0.00659,-0.1614,0.6365,0.1988,-1.0481, 0.0000, 0.4273
  3.000, 0.9995, 0.01573, 0.00704,-0.1599,0.6135,0.2425,-1.2307, 0.0000, 0.4052
  4.000, 1.0979, 0.01583, 0.00744,-0.1564,0.5736,0.3243,-1.4373, 0.0000, 0.3864
  6.000, 1.2792, 0.01619, 0.00898,-0.1464,0.4896,1.0000,-1.9183, 0.0000, 0.3559
  7.000, 1.3560, 0.01743, 0.01009,-0.1392,0.4139,1.0000,-2.3482, 0.0000, 0.3427
  8.000, 1.3896, 0.02010, 0.01214,-0.1253,0.2975,1.0000,-2.7952, 0.0000, 0.3288
  9.000, 1.4115, 0.02379, 0.01554,-0.1114,0.2207,1.0000,-3.2271, 0.0000, 0.3162
 10.000, 1.4330, 0.02841, 0.02009,-0.1001,0.1765,1.0000,-3.6691, 0.0000, 0.3055
 11.000, 1.4578, 0.03385, 0.02560,-0.0917,0.1403,1.0000,-4.1350, 0.0000, 0.2969
 12.000, 1.4776, 0.04069, 0.03254,-0.0853,0.1118,1.0000,-4.5895, 0.0000, 0.2900
 13.000, 1.5002, 0.04835, 0.04045,-0.0811,0.0871,1.0000,-5.0548, 0.0000, 0.2844
 14.000, 1.5120, 0.05826, 0.05055,-0.0785,0.0575,1.0000,-5.4909, 0.0000, 0.2804
 15.000, 1.5030, 0.07233, 0.06471,-0.0785,0.0329,1.0000,-5.7982, 0.0000, 0.2786


