xflr5 v6.49

 Calculated polar for: NACA 4723

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1237, 0.01782, 0.01021,-0.1080,0.7561,0.3500,-1.0482, 0.0000, 1.1438
 -1.000, 0.2656, 0.01630, 0.00868,-0.1128,0.7201,0.3929,-0.8630, 0.0000, 0.6768
  0.000, 0.4144, 0.01528, 0.00748,-0.1191,0.6733,0.4384,-0.9842, 0.0000, 0.5338
  1.000, 0.5304, 0.01547, 0.00752,-0.1198,0.6235,0.4819,-1.0950, 0.0000, 0.4692
  2.000, 0.6317, 0.01609, 0.00804,-0.1179,0.5785,0.5257,-1.2065, 0.0000, 0.4276
  3.000, 0.7257, 0.01694, 0.00884,-0.1147,0.5377,0.5704,-1.3237, 0.0000, 0.3971
  4.000, 0.8144, 0.01799, 0.00988,-0.1108,0.5000,0.6143,-1.4488, 0.0000, 0.3732
  5.000, 0.8989, 0.01924, 0.01115,-0.1063,0.4644,0.6556,-1.5839, 0.0000, 0.3538
  6.000, 0.9804, 0.02068, 0.01260,-0.1015,0.4302,0.6937,-1.7310, 0.0000, 0.3375
  7.000, 1.0560, 0.02236, 0.01432,-0.0962,0.3975,0.7286,-1.8887, 0.0000, 0.3234
  8.000, 1.1280, 0.02427, 0.01628,-0.0907,0.3660,0.7633,-2.0616, 0.0000, 0.3111
  9.000, 1.1927, 0.02656, 0.01866,-0.0846,0.3359,0.8004,-2.2439, 0.0000, 0.2999
 10.000, 1.2494, 0.02930, 0.02153,-0.0778,0.3072,0.8544,-2.4330, 0.0000, 0.2894
 11.000, 1.2954, 0.03243, 0.02478,-0.0704,0.2800,1.0000,-2.6220, 0.0000, 0.2796
 12.000, 1.3432, 0.03704, 0.02935,-0.0652,0.2535,1.0000,-2.8276, 0.0000, 0.2719
 13.000, 1.3799, 0.04281, 0.03510,-0.0600,0.2286,1.0000,-3.0296, 0.0000, 0.2648
 14.000, 1.4104, 0.04964, 0.04203,-0.0556,0.2064,1.0000,-3.2276, 0.0000, 0.2585
 15.000, 1.4348, 0.05762, 0.05016,-0.0522,0.1866,1.0000,-3.4239, 0.0000, 0.2532


