xflr5 v6.49

 Calculated polar for: Aerofoil1460

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3859, 0.01561, 0.00715,-0.1194,0.7119,0.0554,-1.8493, 0.0000, 0.5615
 -1.000, 0.4938, 0.01455, 0.00586,-0.1176,0.6787,0.0864,-1.2430, 0.0000, 0.4883
  0.000, 0.6006, 0.01407, 0.00532,-0.1157,0.6454,0.1487,-0.8880, 0.0000, 0.4412
  1.000, 0.7047, 0.01374, 0.00522,-0.1133,0.6062,0.2823,-1.0445, 0.0000, 0.4081
  3.000, 0.9121, 0.01332, 0.00545,-0.1081,0.5162,1.0000,-1.4196, 0.0000, 0.3633
  4.000, 1.0089, 0.01415, 0.00596,-0.1045,0.4623,1.0000,-1.6344, 0.0000, 0.3471
  5.000, 1.0977, 0.01532, 0.00675,-0.0998,0.3863,1.0000,-1.8572, 0.0000, 0.3332
  6.000, 1.1743, 0.01717, 0.00811,-0.0936,0.3026,1.0000,-2.0867, 0.0000, 0.3206
  7.000, 1.2450, 0.01929, 0.00997,-0.0869,0.2465,1.0000,-2.3210, 0.0000, 0.3092
  8.000, 1.3038, 0.02160, 0.01218,-0.0785,0.2106,1.0000,-2.5566, 0.0000, 0.2982
  9.000, 1.3536, 0.02416, 0.01480,-0.0694,0.1859,1.0000,-2.7811, 0.0000, 0.2877
 10.000, 1.4003, 0.02726, 0.01810,-0.0612,0.1679,1.0000,-3.0225, 0.0000, 0.2785
 11.000, 1.4373, 0.03140, 0.02233,-0.0537,0.1522,1.0000,-3.2477, 0.0000, 0.2703
 12.000, 1.4781, 0.03582, 0.02720,-0.0480,0.1398,1.0000,-3.4801, 0.0000, 0.2637
 13.000, 1.5098, 0.04173, 0.03331,-0.0433,0.1292,1.0000,-3.7256, 0.0000, 0.2579
 14.000, 1.5372, 0.04844, 0.04061,-0.0401,0.1199,1.0000,-4.1111, 0.0000, 0.2532
 15.000, 1.5557, 0.05678, 0.04926,-0.0382,0.1120,1.0000,-4.4957, 0.0000, 0.2495


