xflr5 v6.49

 Calculated polar for: NACA 2018

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0427, 0.01618, 0.00786,-0.0138,0.7520,0.6310,-0.7108, 0.0000,-0.1164
 -1.000, 0.0675, 0.01597, 0.00775,-0.0116,0.6958,0.7004,-0.6629, 0.0000, 0.4337
  0.000, 0.1761, 0.01611, 0.00786,-0.0092,0.6372,0.7701,-0.7891, 0.0000, 0.3004
  1.000, 0.2902, 0.01663, 0.00834,-0.0078,0.5766,0.8317,-0.9421, 0.0000, 0.2715
  2.000, 0.4094, 0.01742, 0.00897,-0.0080,0.5150,0.8851,-1.1299, 0.0000, 0.2622
  4.000, 0.6732, 0.01955, 0.01067,-0.0164,0.3875,0.9653,-1.6593, 0.0000, 0.2642
  5.000, 0.8168, 0.02085, 0.01182,-0.0246,0.3217,0.9945,-2.0133, 0.0000, 0.2688
  6.000, 0.8845, 0.02217, 0.01299,-0.0185,0.2729,1.0000,-2.2857, 0.0000, 0.2580
  7.000, 0.9236, 0.02378, 0.01451,-0.0069,0.2336,1.0000,-2.5457, 0.0000, 0.2428
  8.000, 0.9552, 0.02580, 0.01641, 0.0056,0.1998,1.0000,-2.7969, 0.0000, 0.2277
  9.000, 0.9832, 0.02848, 0.01904, 0.0171,0.1716,1.0000,-3.0558, 0.0000, 0.2143
 10.000, 1.0190, 0.03221, 0.02291, 0.0248,0.1474,1.0000,-3.3512, 0.0000, 0.2054
 11.000, 1.0489, 0.03725, 0.02809, 0.0303,0.1277,1.0000,-3.6314, 0.0000, 0.1987
 12.000, 1.0723, 0.04379, 0.03481, 0.0339,0.1132,1.0000,-3.8873, 0.0000, 0.1938
 13.000, 1.0844, 0.05214, 0.04334, 0.0353,0.1006,1.0000,-4.1072, 0.0000, 0.1905
 14.000, 1.0854, 0.06299, 0.05470, 0.0344,0.0909,1.0000,-4.3043, 0.0000, 0.1890
 15.000, 1.0801, 0.07549, 0.06749, 0.0318,0.0839,1.0000,-4.4652, 0.0000, 0.1887


