xflr5 v6.49

 Calculated polar for: NACA 4124

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2025, 0.01876, 0.00907,-0.0480,0.5210,0.0553,-1.2295, 0.0000, 0.4945
 -1.000, 0.2782, 0.01829, 0.00820,-0.0411,0.4761,0.0610,-1.4052, 0.0000, 0.3962
  0.000, 0.3519, 0.01826, 0.00776,-0.0339,0.4211,0.0711,-1.5842, 0.0000, 0.3393
  1.000, 0.4207, 0.01776, 0.00742,-0.0262,0.3779,0.2293,-1.7609, 0.0000, 0.3016
  2.000, 0.4671, 0.01677, 0.00789,-0.0149,0.3402,0.6128,-1.9183, 0.0000, 0.2677
  3.000, 0.5348, 0.01758, 0.00908,-0.0072,0.2973,0.7577,-2.1010, 0.0000, 0.2465
  4.000, 0.5984, 0.01929, 0.01091, 0.0010,0.2525,0.8825,-2.2801, 0.0000, 0.2289
  5.000, 0.6777, 0.02194, 0.01328, 0.0037,0.2076,0.9483,-2.4752, 0.0000, 0.2232
  7.000, 0.8289, 0.02859, 0.01950, 0.0039,0.1646,1.0000,-2.8483, 0.0000, 0.2201
  8.000, 0.8509, 0.03273, 0.02352, 0.0118,0.1565,1.0000,-2.9604, 0.0000, 0.2083
  9.000, 0.8959, 0.03698, 0.02780, 0.0153,0.1525,1.0000,-3.1000, 0.0000, 0.2028
 10.000, 0.9397, 0.04207, 0.03295, 0.0176,0.1486,1.0000,-3.2322, 0.0000, 0.1989
 11.000, 0.9809, 0.04786, 0.03881, 0.0190,0.1452,1.0000,-3.3553, 0.0000, 0.1960
 12.000, 1.0200, 0.05424, 0.04523, 0.0196,0.1422,1.0000,-3.4685, 0.0000, 0.1938
 13.000, 1.0607, 0.06054, 0.05158, 0.0200,0.1393,1.0000,-3.5755, 0.0000, 0.1919
 14.000, 1.1042, 0.06671, 0.05786, 0.0200,0.1373,1.0000,-3.6772, 0.0000, 0.1905
 15.000, 1.1325, 0.07504, 0.06647, 0.0188,0.1364,1.0000,-3.7424, 0.0000, 0.1895


