xflr5 v6.49

 Calculated polar for: Aerofoil1386

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3943, 0.01951, 0.01011,-0.1391,0.7599,0.0763,-1.5921, 0.0000, 0.6055
 -1.000, 0.4955, 0.01833, 0.00874,-0.1371,0.7360,0.1193,-1.0513, 0.0000, 0.5275
  0.000, 0.6040, 0.01765, 0.00804,-0.1362,0.7159,0.2086,-0.8332, 0.0000, 0.4749
  2.000, 0.8135, 0.01704, 0.00855,-0.1337,0.6752,1.0000,-0.9686, 0.0000, 0.4113
  3.000, 0.9184, 0.01787, 0.00911,-0.1324,0.6573,1.0000,-1.0457, 0.0000, 0.3899
  4.000, 1.0064, 0.01928, 0.01057,-0.1286,0.6362,1.0000,-1.1750, 0.0000, 0.3724
  5.000, 1.1159, 0.02006, 0.01137,-0.1281,0.6181,1.0000,-1.3904, 0.0000, 0.3581
  6.000, 1.1978, 0.02093, 0.01250,-0.1226,0.5863,1.0000,-1.6094, 0.0000, 0.3444
  7.000, 1.2858, 0.02122, 0.01298,-0.1176,0.5455,1.0000,-2.0328, 0.0000, 0.3320
  8.000, 1.3425, 0.02240, 0.01455,-0.1079,0.5016,1.0000,-2.5869, 0.0000, 0.3195
  9.000, 1.3655, 0.02440, 0.01687,-0.0935,0.4392,1.0000,-3.0547, 0.0000, 0.3061
 10.000, 1.3709, 0.02833, 0.02054,-0.0794,0.3300,1.0000,-3.4704, 0.0000, 0.2939
 11.000, 1.3495, 0.03625, 0.02791,-0.0672,0.2232,1.0000,-3.7717, 0.0000, 0.2841
 12.000, 1.3412, 0.04547, 0.03687,-0.0602,0.1549,1.0000,-4.1159, 0.0000, 0.2773
 13.000, 1.3491, 0.05483, 0.04634,-0.0566,0.1036,1.0000,-4.5467, 0.0000, 0.2725
 14.000, 1.3497, 0.06649, 0.05800,-0.0550,0.0529,1.0000,-4.8967, 0.0000, 0.2693
 15.000, 1.3404, 0.08110, 0.07280,-0.0557,0.0335,1.0000,-5.1547, 0.0000, 0.2681


