xflr5 v6.49

 Calculated polar for: NACA 0516

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.2168, 0.01300, 0.00554,-0.0045,0.8358,0.5554,-0.8444, 0.0000, 0.2211
 -1.000,-0.1068, 0.01250, 0.00513,-0.0026,0.7735,0.6295,-0.6821, 0.0000, 0.2174
  0.000,-0.0000, 0.01233, 0.00503, 0.0000,0.7032,0.7031,-0.5530, 0.0000, 0.5664
  1.000, 0.1068, 0.01250, 0.00513, 0.0026,0.6295,0.7735,-0.6821, 0.0000, 0.2174
  2.000, 0.2168, 0.01300, 0.00554, 0.0045,0.5554,0.8358,-0.8444, 0.0000, 0.2211
  3.000, 0.3313, 0.01379, 0.00609, 0.0051,0.4799,0.8872,-1.0522, 0.0000, 0.2260
  4.000, 0.4515, 0.01474, 0.00683, 0.0039,0.4029,0.9285,-1.3145, 0.0000, 0.2324
  5.000, 0.5816, 0.01591, 0.00772,-0.0000,0.3244,0.9600,-1.6464, 0.0000, 0.2407
  6.000, 0.7184, 0.01731, 0.00887,-0.0063,0.2480,0.9840,-2.0551, 0.0000, 0.2488
  7.000, 0.8383, 0.01890, 0.01025,-0.0099,0.1863,1.0000,-2.4894, 0.0000, 0.2510
  8.000, 0.8938, 0.02052, 0.01179,-0.0007,0.1478,1.0000,-2.8374, 0.0000, 0.2388
  9.000, 0.9418, 0.02254, 0.01371, 0.0096,0.1205,1.0000,-3.1793, 0.0000, 0.2265
 10.000, 0.9859, 0.02489, 0.01613, 0.0200,0.1000,1.0000,-3.5497, 0.0000, 0.2152
 11.000, 1.0201, 0.02805, 0.01937, 0.0301,0.0861,1.0000,-3.9186, 0.0000, 0.2044
 12.000, 1.0567, 0.03229, 0.02381, 0.0367,0.0740,1.0000,-4.2970, 0.0000, 0.1975
 13.000, 1.0876, 0.03805, 0.02996, 0.0409,0.0656,1.0000,-4.6471, 0.0000, 0.1928
 14.000, 1.1011, 0.04631, 0.03841, 0.0427,0.0594,1.0000,-4.9309, 0.0000, 0.1896
 15.000, 1.1084, 0.05655, 0.04920, 0.0418,0.0548,1.0000,-5.1603, 0.0000, 0.1885


