xflr5 v6.49

 Calculated polar for: Aerofoil1343

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4128, 0.01435, 0.00606,-0.1197,0.6118,0.0491,-1.8459, 0.0000, 0.5414
 -1.000, 0.5202, 0.01351, 0.00493,-0.1185,0.5784,0.0789,-1.1713, 0.0000, 0.4771
  0.000, 0.6267, 0.01317, 0.00442,-0.1172,0.5440,0.1384,-1.1005, 0.0000, 0.4348
  1.000, 0.7317, 0.01303, 0.00435,-0.1159,0.5086,0.2561,-1.2579, 0.0000, 0.4047
  3.000, 0.9375, 0.01273, 0.00485,-0.1124,0.4293,1.0000,-1.5991, 0.0000, 0.3637
  4.000, 1.0347, 0.01365, 0.00549,-0.1099,0.3869,1.0000,-1.7806, 0.0000, 0.3487
  5.000, 1.1250, 0.01487, 0.00647,-0.1064,0.3395,1.0000,-1.9591, 0.0000, 0.3358
  6.000, 1.1697, 0.01819, 0.00853,-0.0966,0.1841,1.0000,-2.0988, 0.0000, 0.3224
  7.000, 1.1645, 0.02338, 0.01276,-0.0801,0.0101,1.0000,-2.1685, 0.0000, 0.3072
  8.000, 1.2108, 0.02638, 0.01607,-0.0725,0.0087,1.0000,-2.3124, 0.0000, 0.2968
  9.000, 1.2467, 0.03069, 0.02081,-0.0657,0.0083,1.0000,-2.4398, 0.0000, 0.2880
 10.000, 1.2692, 0.03694, 0.02758,-0.0601,0.0078,1.0000,-2.5436, 0.0000, 0.2810
 11.000, 1.2768, 0.04584, 0.03705,-0.0566,0.0078,1.0000,-2.6114, 0.0000, 0.2761
 12.000, 1.2642, 0.05881, 0.05067,-0.0562,0.0079,1.0000,-2.7415, 0.0000, 0.2744
 13.000, 1.2314, 0.07744, 0.06993,-0.0604,0.0080,1.0000,-2.8828, 0.0000, 0.2772
 14.000, 1.1896, 0.10098, 0.09404,-0.0689,0.0082,1.0000,-2.9396, 0.0000, 0.2845
 15.000, 1.1711, 0.12129, 0.11462,-0.0768,0.0084,1.0000,-3.1103, 0.0000, 0.2905


