xflr5 v6.49

 Calculated polar for: Aerofoil1199

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4705, 0.01772, 0.00886,-0.1692,0.7676,0.1600,-1.0837, 0.0000, 0.6116
 -1.000, 0.5849, 0.01752, 0.00844,-0.1689,0.7388,0.2092,-0.7663, 0.0000, 0.5391
  0.000, 0.6961, 0.01809, 0.00892,-0.1678,0.7137,0.2560,-0.8385, 0.0000, 0.4899
  1.000, 0.8073, 0.01868, 0.00933,-0.1665,0.6887,0.2971,-0.9170, 0.0000, 0.4540
  2.000, 0.9065, 0.01924, 0.00997,-0.1635,0.6634,0.3298,-1.0301, 0.0000, 0.4269
  3.000, 1.0090, 0.01981, 0.01064,-0.1611,0.6401,0.3586,-1.2042, 0.0000, 0.4051
  4.000, 1.1136, 0.02020, 0.01107,-0.1588,0.6114,0.3853,-1.4112, 0.0000, 0.3867
  5.000, 1.2060, 0.02044, 0.01144,-0.1538,0.5684,0.4098,-1.6368, 0.0000, 0.3704
  6.000, 1.2938, 0.02087, 0.01218,-0.1483,0.5250,0.4348,-1.8839, 0.0000, 0.3561
  7.000, 1.3725, 0.02150, 0.01299,-0.1411,0.4680,0.4657,-2.2158, 0.0000, 0.3429
  8.000, 1.4220, 0.02299, 0.01458,-0.1295,0.3746,0.5082,-2.6854, 0.0000, 0.3297
  9.000, 1.4327, 0.02606, 0.01764,-0.1132,0.2746,1.0000,-3.0571, 0.0000, 0.3162
 10.000, 1.4448, 0.03114, 0.02250,-0.1005,0.2151,1.0000,-3.4585, 0.0000, 0.3051
 11.000, 1.4626, 0.03719, 0.02854,-0.0912,0.1790,1.0000,-3.8862, 0.0000, 0.2963
 12.000, 1.4847, 0.04393, 0.03546,-0.0846,0.1489,1.0000,-4.3391, 0.0000, 0.2891
 13.000, 1.4962, 0.05238, 0.04421,-0.0799,0.1184,1.0000,-4.7570, 0.0000, 0.2837
 14.000, 1.5015, 0.06278, 0.05489,-0.0774,0.0942,1.0000,-5.1384, 0.0000, 0.2798
 15.000, 1.4996, 0.07568, 0.06825,-0.0774,0.0689,1.0000,-5.4564, 0.0000, 0.2778


