xflr5 v6.49

 Calculated polar for: NACA 0422

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1996, 0.01562, 0.00717,-0.0060,0.6915,0.4992,-1.0170, 0.0000, 0.2040
 -1.000,-0.0999, 0.01537, 0.00689,-0.0030,0.6407,0.5440,-0.8849, 0.0000, 0.2043
  0.000, 0.0000, 0.01531, 0.00677,-0.0000,0.5919,0.5919,-0.7670, 0.0000, 0.4403
  1.000, 0.0999, 0.01537, 0.00689, 0.0030,0.5439,0.6407,-0.8849, 0.0000, 0.2043
  2.000, 0.1996, 0.01562, 0.00717, 0.0060,0.4992,0.6915,-1.0171, 0.0000, 0.2041
  3.000, 0.2978, 0.01605, 0.00761, 0.0092,0.4555,0.7436,-1.1650, 0.0000, 0.2027
  4.000, 0.3965, 0.01669, 0.00831, 0.0124,0.4145,0.7948,-1.3332, 0.0000, 0.2020
  5.000, 0.4961, 0.01762, 0.00927, 0.0152,0.3742,0.8419,-1.5231, 0.0000, 0.2020
  6.000, 0.5952, 0.01880, 0.01040, 0.0177,0.3365,0.8848,-1.7358, 0.0000, 0.2023
  7.000, 0.6925, 0.02016, 0.01176, 0.0200,0.2999,0.9250,-1.9726, 0.0000, 0.2024
  8.000, 0.8039, 0.02204, 0.01353, 0.0184,0.2647,0.9555,-2.2520, 0.0000, 0.2077
  9.000, 0.9148, 0.02406, 0.01558, 0.0155,0.2317,0.9828,-2.5501, 0.0000, 0.2127
 10.000, 0.9917, 0.02637, 0.01790, 0.0173,0.2048,1.0000,-2.8333, 0.0000, 0.2110
 11.000, 0.9865, 0.02864, 0.02018, 0.0331,0.1881,1.0000,-2.9857, 0.0000, 0.1925
 12.000, 1.0009, 0.03226, 0.02380, 0.0431,0.1711,1.0000,-3.1665, 0.0000, 0.1808
 13.000, 1.0215, 0.03741, 0.02897, 0.0489,0.1547,1.0000,-3.3770, 0.0000, 0.1738
 14.000, 1.0431, 0.04389, 0.03566, 0.0518,0.1409,1.0000,-3.5829, 0.0000, 0.1697
 15.000, 1.0569, 0.05213, 0.04414, 0.0528,0.1283,1.0000,-3.7624, 0.0000, 0.1670


