xflr5 v6.49

 Calculated polar for: Aerofoil1051

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3453, 0.01525, 0.00691,-0.1324,0.8282,0.0651,-1.6853, 0.0000, 0.6360
 -1.000, 0.4665, 0.01403, 0.00560,-0.1339,0.8015,0.1079,-1.0507, 0.0000, 0.5376
  0.000, 0.5838, 0.01334, 0.00500,-0.1345,0.7707,0.1897,-0.7032, 0.0000, 0.4797
  1.000, 0.6943, 0.01280, 0.00500,-0.1340,0.7423,0.4062,-0.7696, 0.0000, 0.4412
  3.000, 0.9204, 0.01278, 0.00556,-0.1333,0.6829,1.0000,-1.1391, 0.0000, 0.3909
  4.000, 1.0119, 0.01326, 0.00576,-0.1280,0.6187,1.0000,-1.3944, 0.0000, 0.3715
  5.000, 1.0967, 0.01403, 0.00650,-0.1220,0.5591,1.0000,-1.6768, 0.0000, 0.3551
  6.000, 1.1685, 0.01516, 0.00740,-0.1136,0.4681,1.0000,-2.0201, 0.0000, 0.3398
  7.000, 1.1867, 0.01792, 0.00922,-0.0962,0.2804,1.0000,-2.3644, 0.0000, 0.3224
  8.000, 1.2089, 0.02153, 0.01228,-0.0819,0.1723,1.0000,-2.7500, 0.0000, 0.3077
  9.000, 1.2442, 0.02508, 0.01577,-0.0712,0.1286,1.0000,-3.1905, 0.0000, 0.2958
 10.000, 1.2833, 0.02895, 0.01983,-0.0624,0.1025,1.0000,-3.6969, 0.0000, 0.2857
 11.000, 1.3190, 0.03352, 0.02457,-0.0549,0.0801,1.0000,-4.2132, 0.0000, 0.2771
 12.000, 1.3488, 0.03917, 0.03046,-0.0485,0.0631,1.0000,-4.7132, 0.0000, 0.2697
 13.000, 1.3763, 0.04577, 0.03744,-0.0435,0.0490,1.0000,-5.1996, 0.0000, 0.2636
 14.000, 1.3927, 0.05429, 0.04640,-0.0400,0.0386,1.0000,-5.6609, 0.0000, 0.2587
 15.000, 1.3970, 0.06527, 0.05779,-0.0385,0.0326,1.0000,-6.0468, 0.0000, 0.2556


