xflr5 v6.49

 Calculated polar for: NACA 1520

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1089, 0.01798, 0.00911,-0.0304,0.7675,0.5092,-0.9378, 0.0000,-0.0518
 -1.000,-0.0056, 0.01753, 0.00878,-0.0277,0.7213,0.5692,-0.7854, 0.0000,-4.9376
  0.000, 0.1048, 0.01720, 0.00847,-0.0260,0.6768,0.6337,-0.7437, 0.0000, 0.4956
  1.000, 0.2076, 0.01724, 0.00866,-0.0230,0.6284,0.7007,-0.8553, 0.0000, 0.3530
  2.000, 0.3166, 0.01753, 0.00891,-0.0208,0.5820,0.7692,-0.9880, 0.0000, 0.3062
  3.000, 0.4240, 0.01818, 0.00964,-0.0186,0.5331,0.8348,-1.1382, 0.0000, 0.2832
  4.000, 0.5408, 0.01909, 0.01041,-0.0186,0.4855,0.8923,-1.3210, 0.0000, 0.2727
  5.000, 0.6630, 0.02021, 0.01139,-0.0204,0.4361,0.9416,-1.5391, 0.0000, 0.2684
  6.000, 0.8099, 0.02151, 0.01259,-0.0285,0.3841,0.9751,-1.8212, 0.0000, 0.2719
  7.000, 0.9284, 0.02291, 0.01385,-0.0320,0.3370,1.0000,-2.1080, 0.0000, 0.2702
  8.000, 0.9525, 0.02415, 0.01498,-0.0174,0.3027,1.0000,-2.2910, 0.0000, 0.2524
  9.000, 0.9682, 0.02576, 0.01647,-0.0017,0.2718,1.0000,-2.4732, 0.0000, 0.2342
 10.000, 0.9994, 0.02828, 0.01886, 0.0094,0.2417,1.0000,-2.6893, 0.0000, 0.2213
 11.000, 1.0362, 0.03174, 0.02243, 0.0173,0.2131,1.0000,-2.9234, 0.0000, 0.2123
 12.000, 1.0679, 0.03639, 0.02719, 0.0234,0.1879,1.0000,-3.1592, 0.0000, 0.2051
 13.000, 1.0921, 0.04243, 0.03338, 0.0279,0.1667,1.0000,-3.3790, 0.0000, 0.1995
 14.000, 1.1079, 0.05006, 0.04118, 0.0306,0.1488,1.0000,-3.5890, 0.0000, 0.1952
 15.000, 1.1156, 0.05942, 0.05077, 0.0315,0.1340,1.0000,-3.7695, 0.0000, 0.1923


