xflr5 v6.49

 Calculated polar for: Aerofoil1449

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2668, 0.02247, 0.01332,-0.1258,0.8211,0.0613,-1.9668, 0.0000, 0.7254
 -1.000, 0.3647, 0.02078, 0.01132,-0.1228,0.7955,0.0904,-1.4003, 0.0000, 0.5879
  0.000, 0.4693, 0.01985, 0.01034,-0.1213,0.7741,0.1492,-0.8751, 0.0000, 0.5079
  1.000, 0.6132, 0.01835, 0.00916,-0.1270,0.7594,0.3160,-0.7792, 0.0000, 0.4553
  2.000, 0.7259, 0.01771, 0.00960,-0.1274,0.7350,1.0000,-0.8450, 0.0000, 0.4225
  3.000, 0.8476, 0.01813, 0.00971,-0.1292,0.7158,1.0000,-0.9233, 0.0000, 0.3983
  4.000, 0.9551, 0.01880, 0.01033,-0.1283,0.6928,1.0000,-1.1245, 0.0000, 0.3791
  5.000, 1.0277, 0.02023, 0.01190,-0.1212,0.6662,1.0000,-1.3396, 0.0000, 0.3615
  6.000, 1.1483, 0.01948, 0.01109,-0.1210,0.6157,1.0000,-1.6675, 0.0000, 0.3475
  7.000, 1.1866, 0.02070, 0.01257,-0.1068,0.5623,1.0000,-1.9986, 0.0000, 0.3309
  8.000, 1.2337, 0.02203, 0.01404,-0.0950,0.4906,1.0000,-2.4397, 0.0000, 0.3164
  9.000, 1.2403, 0.02535, 0.01666,-0.0782,0.3279,1.0000,-2.7915, 0.0000, 0.3010
 10.000, 1.2207, 0.03209, 0.02265,-0.0624,0.1953,1.0000,-3.0662, 0.0000, 0.2875
 11.000, 1.2332, 0.03840, 0.02890,-0.0532,0.1425,1.0000,-3.4471, 0.0000, 0.2779
 12.000, 1.2536, 0.04498, 0.03552,-0.0464,0.1094,1.0000,-3.8638, 0.0000, 0.2700
 13.000, 1.2788, 0.05185, 0.04273,-0.0415,0.0816,1.0000,-4.3105, 0.0000, 0.2637
 14.000, 1.2960, 0.06026, 0.05139,-0.0379,0.0612,1.0000,-4.7415, 0.0000, 0.2585
 15.000, 1.3105, 0.06992, 0.06152,-0.0355,0.0469,1.0000,-5.1263, 0.0000, 0.2544


