xflr5 v6.49

 Calculated polar for: Aerofoil5017

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3797, 0.01667, 0.00899,-0.1341,0.7727,0.0356,-2.3425, 0.0000, 0.6064
 -1.000, 0.5216, 0.01483, 0.00684,-0.1394,0.7539,0.0568,-1.6080, 0.0000, 0.5176
  0.000, 0.6237, 0.01424, 0.00621,-0.1370,0.7279,0.0937,-1.0303, 0.0000, 0.4682
  1.000, 0.7185, 0.01404, 0.00609,-0.1333,0.6996,0.1641,-0.9243, 0.0000, 0.4324
  2.000, 0.8134, 0.01387, 0.00628,-0.1300,0.6723,0.3333,-1.0395, 0.0000, 0.4051
  4.000, 1.0317, 0.01416, 0.00713,-0.1293,0.5913,1.0000,-1.4005, 0.0000, 0.3677
  5.000, 1.1012, 0.01511, 0.00785,-0.1212,0.5518,1.0000,-1.5744, 0.0000, 0.3509
  6.000, 1.1617, 0.01633, 0.00884,-0.1119,0.5059,1.0000,-1.7524, 0.0000, 0.3356
  7.000, 1.2083, 0.01804, 0.01041,-0.1007,0.4465,1.0000,-1.9331, 0.0000, 0.3211
  8.000, 1.2359, 0.02079, 0.01281,-0.0876,0.3674,1.0000,-2.0931, 0.0000, 0.3069
  9.000, 1.2515, 0.02485, 0.01650,-0.0747,0.2875,1.0000,-2.2490, 0.0000, 0.2939
 11.000, 1.3039, 0.03399, 0.02542,-0.0564,0.1980,1.0000,-2.5991, 0.0000, 0.2738
 12.000, 1.3327, 0.03907, 0.03059,-0.0494,0.1742,1.0000,-2.7952, 0.0000, 0.2657
 13.000, 1.3573, 0.04489, 0.03650,-0.0433,0.1541,1.0000,-2.9838, 0.0000, 0.2584
 14.000, 1.3888, 0.05038, 0.04229,-0.0385,0.1407,1.0000,-3.1887, 0.0000, 0.2521
 15.000, 1.4083, 0.05724, 0.04932,-0.0340,0.1284,1.0000,-3.3842, 0.0000, 0.2464


