xflr5 v6.49

 Calculated polar for: Aerofoil1232

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3215, 0.01538, 0.00667,-0.1071,0.7386,0.1060,-1.9998, 0.0000, 0.5856
 -1.000, 0.4264, 0.01482, 0.00570,-0.1057,0.7124,0.1347,-1.0780, 0.0000, 0.4983
  0.000, 0.5308, 0.01447, 0.00506,-0.1042,0.6885,0.1669,-0.7687, 0.0000, 0.4454
  1.000, 0.6219, 0.01428, 0.00495,-0.1002,0.6637,0.2135,-0.8312, 0.0000, 0.4090
  2.000, 0.8202, 0.01318, 0.00538,-0.1195,0.6419,1.0000,-0.9706, 0.0000, 0.3925
  3.000, 0.9104, 0.01381, 0.00580,-0.1153,0.6192,1.0000,-1.1220, 0.0000, 0.3723
  4.000, 0.9909, 0.01448, 0.00655,-0.1093,0.5923,1.0000,-1.2940, 0.0000, 0.3548
  5.000, 1.0682, 0.01502, 0.00708,-0.1024,0.5528,1.0000,-1.4899, 0.0000, 0.3390
  6.000, 1.1406, 0.01575, 0.00798,-0.0947,0.5153,1.0000,-1.7031, 0.0000, 0.3250
  7.000, 1.1999, 0.01663, 0.00899,-0.0846,0.4675,1.0000,-1.9250, 0.0000, 0.3111
  8.000, 1.2272, 0.01791, 0.01032,-0.0686,0.3941,1.0000,-2.2914, 0.0000, 0.2951
  9.000, 1.2299, 0.02074, 0.01281,-0.0506,0.2935,1.0000,-2.7069, 0.0000, 0.2789
 10.000, 1.2359, 0.02483, 0.01682,-0.0366,0.2229,1.0000,-3.2451, 0.0000, 0.2657
 11.000, 1.2431, 0.03009, 0.02210,-0.0259,0.1721,1.0000,-4.0035, 0.0000, 0.2553
 12.000, 1.2511, 0.03639, 0.02849,-0.0181,0.1307,1.0000,-4.8083, 0.0000, 0.2471
 13.000, 1.2614, 0.04348, 0.03578,-0.0126,0.0891,1.0000,-5.6591, 0.0000, 0.2408
 15.000, 1.2286, 0.06637, 0.05890,-0.0064,0.0222,1.0000,-6.8084, 0.0000, 0.2319


