xflr5 v6.49

 Calculated polar for: NACA 2517

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0312, 0.01230, 0.00465,-0.0616,0.7656,0.4118,-0.8299, 0.0000, 2.2719
 -1.000, 0.1384, 0.01193, 0.00438,-0.0601,0.7221,0.4863,-0.6474, 0.0000, 0.6878
  0.000, 0.2449, 0.01173, 0.00429,-0.0583,0.6772,0.5692,-0.7183, 0.0000, 0.4861
  1.000, 0.3486, 0.01164, 0.00438,-0.0559,0.6292,0.6628,-0.8240, 0.0000, 0.4058
  2.000, 0.4498, 0.01173, 0.00471,-0.0527,0.5807,0.7709,-0.9452, 0.0000, 0.3612
  3.000, 0.5546, 0.01218, 0.00523,-0.0500,0.5304,0.8815,-1.0935, 0.0000, 0.3329
  4.000, 0.6823, 0.01300, 0.00590,-0.0528,0.4748,0.9570,-1.2983, 0.0000, 0.3191
  5.000, 0.8258, 0.01403, 0.00668,-0.0600,0.4133,0.9981,-1.5731, 0.0000, 0.3134
  6.000, 0.8946, 0.01501, 0.00744,-0.0522,0.3611,1.0000,-1.8061, 0.0000, 0.2978
  7.000, 0.9591, 0.01626, 0.00846,-0.0436,0.3088,1.0000,-2.0636, 0.0000, 0.2837
  8.000, 1.0198, 0.01784, 0.00988,-0.0349,0.2587,1.0000,-2.3548, 0.0000, 0.2712
  9.000, 1.0777, 0.01994, 0.01182,-0.0268,0.2122,1.0000,-2.6565, 0.0000, 0.2604
 10.000, 1.1322, 0.02272, 0.01449,-0.0196,0.1711,1.0000,-2.9948, 0.0000, 0.2513
 11.000, 1.1800, 0.02635, 0.01810,-0.0130,0.1390,1.0000,-3.3261, 0.0000, 0.2434
 12.000, 1.2225, 0.03084, 0.02267,-0.0075,0.1144,1.0000,-3.6567, 0.0000, 0.2367
 13.000, 1.2551, 0.03664, 0.02865,-0.0030,0.0970,1.0000,-4.0014, 0.0000, 0.2311
 14.000, 1.2766, 0.04412, 0.03632, 0.0002,0.0830,1.0000,-4.3151, 0.0000, 0.2265
 15.000, 1.2844, 0.05392, 0.04630, 0.0016,0.0727,1.0000,-4.5796, 0.0000, 0.2232


