xflr5 v6.49

 Calculated polar for: Aerofoil1773

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3666, 0.01818, 0.01063,-0.1497,0.7080,0.0721,-1.8924, 0.0000, 0.6604
 -1.000, 0.4747, 0.01679, 0.00880,-0.1484,0.6838,0.0801,-1.5309, 0.0000, 0.5624
  0.000, 0.5812, 0.01576, 0.00749,-0.1464,0.6583,0.0886,-1.2206, 0.0000, 0.5001
  1.000, 0.6876, 0.01500, 0.00657,-0.1442,0.6376,0.0992,-0.9250, 0.0000, 0.4568
  2.000, 0.7950, 0.01491, 0.00636,-0.1421,0.6156,0.1121,-1.0113, 0.0000, 0.4246
  3.000, 0.8965, 0.01472, 0.00635,-0.1388,0.5916,0.1262,-1.1832, 0.0000, 0.3996
  4.000, 0.9919, 0.01467, 0.00630,-0.1341,0.5504,0.1428,-1.3798, 0.0000, 0.3789
  5.000, 1.0858, 0.01489, 0.00665,-0.1294,0.5151,0.1664,-1.6000, 0.0000, 0.3617
  6.000, 1.1711, 0.01533, 0.00719,-0.1231,0.4690,0.2026,-1.8379, 0.0000, 0.3464
  7.000, 1.2355, 0.01619, 0.00803,-0.1131,0.3928,0.2735,-2.1280, 0.0000, 0.3317
  8.000, 1.2592, 0.01748, 0.00987,-0.0968,0.2899,1.0000,-2.4535, 0.0000, 0.3157
  9.000, 1.2849, 0.02064, 0.01262,-0.0831,0.2168,1.0000,-2.8096, 0.0000, 0.3022
 10.000, 1.3132, 0.02436, 0.01619,-0.0718,0.1763,1.0000,-3.1893, 0.0000, 0.2908
 11.000, 1.3442, 0.02870, 0.02052,-0.0629,0.1458,1.0000,-3.5883, 0.0000, 0.2814
 12.000, 1.3731, 0.03393, 0.02577,-0.0557,0.1220,1.0000,-3.9908, 0.0000, 0.2735
 13.000, 1.4010, 0.04000, 0.03192,-0.0502,0.1024,1.0000,-4.3981, 0.0000, 0.2670
 14.000, 1.4259, 0.04707, 0.03912,-0.0461,0.0862,1.0000,-4.7992, 0.0000, 0.2617
 15.000, 1.4472, 0.05530, 0.04753,-0.0435,0.0703,1.0000,-5.1873, 0.0000, 0.2575


