xflr5 v6.49

 Calculated polar for: NACA 5023

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2187, 0.01414, 0.00589,-0.0249,0.5354,0.5649,-0.9785, 0.0000, 0.3748
 -1.000, 0.3159, 0.01432, 0.00613,-0.0218,0.4975,0.6174,-1.0997, 0.0000, 0.3208
  0.000, 0.4108, 0.01460, 0.00654,-0.0183,0.4607,0.6737,-1.2325, 0.0000, 0.2911
  1.000, 0.5026, 0.01505, 0.00712,-0.0145,0.4253,0.7364,-1.3787, 0.0000, 0.2715
  2.000, 0.5906, 0.01570, 0.00793,-0.0100,0.3913,0.8021,-1.5377, 0.0000, 0.2565
  3.000, 0.6723, 0.01663, 0.00895,-0.0046,0.3589,0.8687,-1.7077, 0.0000, 0.2436
  4.000, 0.7600, 0.01800, 0.01033,-0.0011,0.3271,0.9304,-1.9015, 0.0000, 0.2357
  5.000, 0.8722, 0.01985, 0.01211,-0.0043,0.2943,0.9728,-2.1445, 0.0000, 0.2368
  6.000, 0.9839, 0.02209, 0.01427,-0.0090,0.2629,1.0001,-2.4125, 0.0000, 0.2389
  7.000, 1.0005, 0.02396, 0.01609, 0.0039,0.2416,1.0001,-2.5695, 0.0000, 0.2230
  8.000, 1.0386, 0.02692, 0.01901, 0.0110,0.2197,1.0001,-2.7677, 0.0000, 0.2135
  9.000, 1.0784, 0.03091, 0.02301, 0.0157,0.1992,1.0001,-2.9758, 0.0000, 0.2067
 10.000, 1.1115, 0.03615, 0.02828, 0.0191,0.1804,1.0001,-3.1785, 0.0000, 0.2012
 11.000, 1.1389, 0.04271, 0.03492, 0.0210,0.1633,1.0001,-3.3786, 0.0000, 0.1969
 12.000, 1.1632, 0.05031, 0.04272, 0.0216,0.1488,1.0001,-3.5720, 0.0000, 0.1939
 13.000, 1.1778, 0.05956, 0.05215, 0.0210,0.1360,1.0001,-3.7496, 0.0000, 0.1915
 14.000, 1.1806, 0.07064, 0.06337, 0.0193,0.1248,1.0001,-3.8961, 0.0000, 0.1898
 15.000, 1.1803, 0.08283, 0.07580, 0.0163,0.1144,1.0001,-4.0258, 0.0000, 0.1891


