xflr5 v6.49

 Calculated polar for: NACA 2515

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0055, 0.01650, 0.00796,-0.0586,0.8516,0.4938,-0.8306, 0.0000,-10.5975
 -1.000, 0.1020, 0.01580, 0.00762,-0.0565,0.8129,0.6029,-0.6221, 0.0000, 0.8096
  0.000, 0.2182, 0.01511, 0.00725,-0.0551,0.7749,0.7308,-0.6255, 0.0000, 0.5014
  1.000, 0.3342, 0.01495, 0.00733,-0.0533,0.7281,0.8672,-0.7364, 0.0000, 0.4060
  2.000, 0.4895, 0.01511, 0.00734,-0.0604,0.6747,0.9640,-0.8996, 0.0000, 0.3688
  3.000, 0.6294, 0.01539, 0.00730,-0.0662,0.6142,1.0000,-1.0998, 0.0000, 0.3495
  4.000, 0.7113, 0.01604, 0.00772,-0.0604,0.5519,1.0000,-1.2995, 0.0000, 0.3281
  5.000, 0.7943, 0.01698, 0.00839,-0.0546,0.4861,1.0000,-1.5502, 0.0000, 0.3109
  6.000, 0.8752, 0.01824, 0.00945,-0.0487,0.4157,1.0000,-1.8458, 0.0000, 0.2967
  7.000, 0.9509, 0.01988, 0.01089,-0.0424,0.3423,1.0000,-2.1768, 0.0000, 0.2845
  8.000, 1.0177, 0.02203, 0.01284,-0.0352,0.2700,1.0000,-2.5319, 0.0000, 0.2732
  9.000, 1.0687, 0.02483, 0.01540,-0.0264,0.2070,1.0000,-2.8867, 0.0000, 0.2619
 10.000, 1.1132, 0.02841, 0.01896,-0.0180,0.1583,1.0000,-3.2404, 0.0000, 0.2519
 11.000, 1.1481, 0.03318, 0.02375,-0.0105,0.1246,1.0000,-3.5985, 0.0000, 0.2434
 12.000, 1.1773, 0.03911, 0.02986,-0.0046,0.1022,1.0000,-3.9400, 0.0000, 0.2364
 13.000, 1.1982, 0.04647, 0.03748,-0.0003,0.0866,1.0000,-4.2670, 0.0000, 0.2309
 14.000, 1.2108, 0.05535, 0.04657, 0.0023,0.0756,1.0000,-4.5750, 0.0000, 0.2268
 15.000, 1.2177, 0.06586, 0.05764, 0.0028,0.0670,1.0000,-4.8414, 0.0000, 0.2244


