xflr5 v6.49

 Calculated polar for: NACA 3321

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0682, 0.01799, 0.00905,-0.0556,0.6439,0.4934,-1.0054, 0.0000, 1.0965
 -1.000, 0.1645, 0.01780, 0.00890,-0.0513,0.5972,0.6212,-0.9359, 0.0000, 0.5657
  0.000, 0.2621, 0.01807, 0.00918,-0.0474,0.5560,0.7144,-1.0319, 0.0000, 0.4271
  1.000, 0.3638, 0.01868, 0.00972,-0.0439,0.5177,0.8012,-1.1353, 0.0000, 0.3635
  2.000, 0.4784, 0.01973, 0.01060,-0.0430,0.4872,0.8792,-1.2527, 0.0000, 0.3307
  3.000, 0.6082, 0.02083, 0.01145,-0.0466,0.4596,0.9270,-1.3896, 0.0000, 0.3160
  4.000, 0.7542, 0.02210, 0.01249,-0.0544,0.4370,0.9647,-1.5468, 0.0000, 0.3104
  5.000, 0.9098, 0.02339, 0.01358,-0.0649,0.4168,0.9944,-1.7254, 0.0000, 0.3085
  6.000, 0.9785, 0.02444, 0.01455,-0.0588,0.3995,1.0000,-1.8443, 0.0000, 0.2958
  7.000, 1.0259, 0.02591, 0.01606,-0.0485,0.3852,1.0000,-1.9541, 0.0000, 0.2813
  8.000, 1.0847, 0.02735, 0.01739,-0.0401,0.3702,1.0000,-2.0875, 0.0000, 0.2695
  9.000, 1.1169, 0.02962, 0.01991,-0.0284,0.3550,1.0000,-2.2018, 0.0000, 0.2561
 10.000, 1.1870, 0.03165, 0.02186,-0.0233,0.3404,1.0000,-2.3764, 0.0000, 0.2487
 11.000, 1.1994, 0.03579, 0.02641,-0.0127,0.3239,1.0000,-2.4914, 0.0000, 0.2376
 12.000, 1.2204, 0.04082, 0.03174,-0.0057,0.3078,1.0000,-2.6297, 0.0000, 0.2295
 13.000, 1.2573, 0.04531, 0.03633,-0.0013,0.2912,1.0000,-2.8107, 0.0000, 0.2237
 14.000, 1.1741, 0.06166, 0.05330, 0.0032,0.2699,1.0000,-2.7637, 0.0000, 0.2168
 15.000, 1.0882, 0.08341, 0.07542, 0.0011,0.2443,1.0000,-2.6809, 0.0000, 0.2155


