xflr5 v6.49

 Calculated polar for: NACA 4619

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1200, 0.02356, 0.01441,-0.1042,0.7994,0.3767,-0.9758, 0.0000, 1.1369
 -1.000, 0.2258, 0.02303, 0.01404,-0.1027,0.7740,0.4365,-0.7764, 0.0000, 0.7083
  0.000, 0.3363, 0.02245, 0.01363,-0.1016,0.7475,0.5014,-0.8078, 0.0000, 0.5504
  1.000, 0.4505, 0.02178, 0.01312,-0.1009,0.7190,0.5683,-0.9078, 0.0000, 0.4692
  3.000, 0.6833, 0.02048, 0.01208,-0.0998,0.6483,0.7091,-1.1492, 0.0000, 0.3879
  4.000, 0.7887, 0.02015, 0.01194,-0.0971,0.6041,0.8075,-1.2872, 0.0000, 0.3635
  5.000, 0.8986, 0.02029, 0.01203,-0.0962,0.5584,1.0000,-1.4508, 0.0000, 0.3461
  6.000, 0.9945, 0.02152, 0.01290,-0.0939,0.5118,1.0000,-1.6315, 0.0000, 0.3321
  7.000, 1.0729, 0.02327, 0.01452,-0.0889,0.4662,1.0000,-1.8260, 0.0000, 0.3191
  8.000, 1.1470, 0.02526, 0.01625,-0.0835,0.4221,1.0000,-2.0475, 0.0000, 0.3075
  9.000, 1.2031, 0.02801, 0.01905,-0.0762,0.3779,1.0000,-2.2699, 0.0000, 0.2964
 10.000, 1.2539, 0.03130, 0.02225,-0.0689,0.3358,1.0000,-2.5071, 0.0000, 0.2863
 11.000, 1.2930, 0.03552, 0.02651,-0.0614,0.2947,1.0000,-2.7495, 0.0000, 0.2770
 12.000, 1.3235, 0.04081, 0.03187,-0.0543,0.2571,1.0000,-2.9845, 0.0000, 0.2686
 13.000, 1.3438, 0.04751, 0.03861,-0.0481,0.2227,1.0000,-3.2117, 0.0000, 0.2613
 14.000, 1.3573, 0.05567, 0.04695,-0.0432,0.1929,1.0000,-3.4379, 0.0000, 0.2552
 15.000, 1.3623, 0.06566, 0.05716,-0.0400,0.1671,1.0000,-3.6380, 0.0000, 0.2506


