xflr5 v6.49

 Calculated polar for: NACA 4013

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1530, 0.00964, 0.00337,-0.0276,0.7359,0.7629,-0.5393, 0.0000, 0.4364
 -1.000, 0.2613, 0.00983, 0.00356,-0.0250,0.6601,0.8710,-0.6734, 0.0000, 0.3469
  0.000, 0.3852, 0.01042, 0.00390,-0.0265,0.5735,0.9435,-0.8753, 0.0000, 0.3172
  1.000, 0.5246, 0.01127, 0.00432,-0.0324,0.4710,0.9841,-1.1810, 0.0000, 0.3084
  2.000, 0.6441, 0.01232, 0.00493,-0.0352,0.3610,1.0001,-1.5474, 0.0000, 0.2996
  3.000, 0.7251, 0.01363, 0.00579,-0.0302,0.2621,1.0001,-1.9281, 0.0000, 0.2850
  4.000, 0.8057, 0.01528, 0.00707,-0.0254,0.1753,1.0001,-2.3492, 0.0000, 0.2733
  5.000, 0.8875, 0.01721, 0.00873,-0.0212,0.1144,1.0001,-2.8546, 0.0000, 0.2640
  6.000, 0.9683, 0.01936, 0.01085,-0.0172,0.0784,1.0001,-3.3821, 0.0000, 0.2562
  7.000, 1.0425, 0.02192, 0.01346,-0.0127,0.0597,1.0001,-3.9311, 0.0000, 0.2488
  8.000, 1.1049, 0.02485, 0.01658,-0.0068,0.0472,1.0001,-4.5352, 0.0000, 0.2410
  9.000, 1.1527, 0.02856, 0.02060,-0.0001,0.0403,1.0001,-5.0970, 0.0000, 0.2329
 10.000, 1.1822, 0.03416, 0.02649, 0.0059,0.0351,1.0001,-5.5889, 0.0000, 0.2257
 11.000, 1.2097, 0.04092, 0.03377, 0.0092,0.0320,1.0001,-6.0581, 0.0000, 0.2209
 12.000, 1.2218, 0.05016, 0.04346, 0.0094,0.0285,1.0001,-6.4635, 0.0000, 0.2184
 13.000, 1.2071, 0.06398, 0.05770, 0.0063,0.0261,1.0001,-6.6867, 0.0000, 0.2185
 14.000, 1.1752, 0.08233, 0.07670,-0.0005,0.0251,1.0001,-6.7242, 0.0000, 0.2218
 15.000, 1.1154, 0.10832, 0.10342,-0.0132,0.0244,1.0001,-6.4659, 0.0000, 0.2313


