xflr5 v6.49

 Calculated polar for: Aerofoil1200

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -1.000, 0.5459, 0.02664, 0.01989,-0.1461,0.7081,0.0434,-0.9193, 0.0000, 0.5174
  0.000, 0.6612, 0.02226, 0.01458,-0.1471,0.6842,0.0615,-0.8360, 0.0000, 0.4712
  1.000, 0.7736, 0.01888, 0.01041,-0.1451,0.6610,0.0370,-0.9077, 0.0000, 0.4352
  2.000, 0.8806, 0.01702, 0.00805,-0.1426,0.6389,0.0327,-1.0075, 0.0000, 0.4086
  3.000, 0.9870, 0.01605, 0.00700,-0.1412,0.6167,0.0404,-1.1765, 0.0000, 0.3885
  4.000, 1.0840, 0.01586, 0.00672,-0.1378,0.5854,0.0756,-1.3686, 0.0000, 0.3714
  5.000, 1.1750, 0.01505, 0.00713,-0.1333,0.5467,1.0000,-1.5856, 0.0000, 0.3565
  6.000, 1.2643, 0.01588, 0.00788,-0.1287,0.5062,1.0000,-1.8289, 0.0000, 0.3435
  7.000, 1.3407, 0.01689, 0.00896,-0.1220,0.4483,1.0000,-2.0776, 0.0000, 0.3313
  8.000, 1.3870, 0.01866, 0.01038,-0.1100,0.3535,1.0000,-2.4263, 0.0000, 0.3182
  9.000, 1.4010, 0.02200, 0.01328,-0.0944,0.2591,1.0000,-2.8026, 0.0000, 0.3048
 10.000, 1.4178, 0.02626, 0.01742,-0.0820,0.2022,1.0000,-3.1957, 0.0000, 0.2937
 11.000, 1.4422, 0.03113, 0.02243,-0.0729,0.1687,1.0000,-3.6235, 0.0000, 0.2848
 12.000, 1.4633, 0.03715, 0.02863,-0.0659,0.1402,1.0000,-4.0503, 0.0000, 0.2775
 13.000, 1.4805, 0.04441, 0.03609,-0.0609,0.1144,1.0000,-4.4799, 0.0000, 0.2717
 14.000, 1.4945, 0.05302, 0.04496,-0.0578,0.0930,1.0000,-4.9174, 0.0000, 0.2672
 15.000, 1.5086, 0.06272, 0.05509,-0.0565,0.0714,1.0000,-5.3491, 0.0000, 0.2638


