xflr5 v6.49

 Calculated polar for: Aerofoil1360

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4220, 0.01398, 0.00511,-0.1408,0.6462,0.0582,-1.6620, 0.0000, 0.5857
 -1.000, 0.5267, 0.01335, 0.00449,-0.1390,0.6302,0.0946,-1.0592, 0.0000, 0.5142
  0.000, 0.6342, 0.01318, 0.00435,-0.1378,0.6159,0.1630,-0.8674, 0.0000, 0.4664
  1.000, 0.7353, 0.01292, 0.00457,-0.1355,0.6021,0.3057,-0.9302, 0.0000, 0.4321
  3.000, 0.9632, 0.01285, 0.00561,-0.1360,0.5778,1.0000,-1.1626, 0.0000, 0.3868
  4.000, 1.0536, 0.01314, 0.00593,-0.1310,0.5526,1.0000,-1.4490, 0.0000, 0.3687
  5.000, 1.1413, 0.01354, 0.00638,-0.1255,0.5209,1.0000,-1.7742, 0.0000, 0.3531
  6.000, 1.2175, 0.01403, 0.00681,-0.1178,0.4706,1.0000,-2.1292, 0.0000, 0.3386
  7.000, 1.2230, 0.01623, 0.00810,-0.0970,0.2788,1.0000,-2.3953, 0.0000, 0.3199
  8.000, 1.2040, 0.02070, 0.01181,-0.0756,0.1346,1.0000,-2.6068, 0.0000, 0.3021
  9.000, 1.2183, 0.02464, 0.01577,-0.0626,0.1003,1.0000,-2.9172, 0.0000, 0.2892
 10.000, 1.2320, 0.02985, 0.02117,-0.0529,0.0834,1.0000,-3.2380, 0.0000, 0.2792
 11.000, 1.2485, 0.03606, 0.02757,-0.0461,0.0713,1.0000,-3.5685, 0.0000, 0.2715
 12.000, 1.2666, 0.04289, 0.03457,-0.0409,0.0616,1.0000,-3.9322, 0.0000, 0.2651
 13.000, 1.2921, 0.04963, 0.04158,-0.0373,0.0535,1.0000,-4.3404, 0.0000, 0.2598
 14.000, 1.3183, 0.05690, 0.04915,-0.0345,0.0469,1.0000,-4.7500, 0.0000, 0.2552
 15.000, 1.3408, 0.06520, 0.05767,-0.0330,0.0412,1.0000,-5.1536, 0.0000, 0.2516


