xflr5 v6.49

 Calculated polar for: Aerofoil1158

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1806, 0.02152, 0.01258,-0.1095,0.8585,0.0644,-1.9330, 0.0000, 0.8600
 -1.000, 0.2998, 0.01919, 0.00985,-0.1104,0.8351,0.1013,-1.2869, 0.0000, 0.6193
  0.000, 0.4336, 0.01745, 0.00810,-0.1142,0.8150,0.1816,-0.7215, 0.0000, 0.5128
  2.000, 0.7210, 0.01499, 0.00680,-0.1264,0.7611,1.0000,-0.8206, 0.0000, 0.4226
  3.000, 0.8533, 0.01533, 0.00694,-0.1303,0.7262,1.0000,-0.9934, 0.0000, 0.3991
  4.000, 0.9584, 0.01592, 0.00751,-0.1284,0.6793,1.0000,-1.1707, 0.0000, 0.3794
  5.000, 1.0539, 0.01657, 0.00825,-0.1244,0.6221,1.0000,-1.6619, 0.0000, 0.3623
  6.000, 1.1246, 0.01742, 0.00914,-0.1152,0.5428,1.0000,-2.3683, 0.0000, 0.3456
  7.000, 1.1285, 0.01991, 0.01052,-0.0941,0.3238,1.0000,-2.8318, 0.0000, 0.3253
  8.000, 1.1265, 0.02531, 0.01441,-0.0766,0.0912,1.0000,-3.1800, 0.0000, 0.3087
  9.000, 1.1432, 0.03089, 0.01975,-0.0638,0.0208,1.0000,-3.5762, 0.0000, 0.2952
 10.000, 1.1712, 0.03613, 0.02565,-0.0541,0.0184,1.0000,-4.0273, 0.0000, 0.2843
 11.000, 1.1768, 0.04363, 0.03376,-0.0452,0.0164,1.0000,-4.4146, 0.0000, 0.2750
 12.000, 1.1777, 0.05305, 0.04359,-0.0389,0.0158,1.0000,-4.7301, 0.0000, 0.2680
 13.000, 1.2193, 0.06106, 0.05207,-0.0350,0.0155,1.0000,-5.2736, 0.0000, 0.2621
 14.000, 1.2635, 0.07095, 0.06271,-0.0325,0.0154,1.0000,-5.7642, 0.0000, 0.2574
 15.000, 1.2533, 0.08551, 0.07827,-0.0322,0.0154,1.0000,-5.9303, 0.0000, 0.2556


