xflr5 v6.49

 Calculated polar for: NACA 1821

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1258, 0.01859, 0.00984,-0.0339,0.7793,0.5078,-0.9794, 0.0000,-0.0412
 -1.000, 0.0066, 0.01790, 0.00915,-0.0367,0.7301,0.5599,-0.8148, 0.0000, 6.0235
  0.000, 0.1257, 0.01770, 0.00882,-0.0370,0.6759,0.6130,-0.7761, 0.0000, 0.5414
  1.000, 0.2309, 0.01790, 0.00907,-0.0345,0.6209,0.6627,-0.8953, 0.0000, 0.3912
  2.000, 0.3313, 0.01830, 0.00946,-0.0312,0.5690,0.7129,-1.0256, 0.0000, 0.3339
  3.000, 0.4287, 0.01892, 0.00999,-0.0273,0.5205,0.7622,-1.1725, 0.0000, 0.3019
  4.000, 0.5195, 0.01963, 0.01067,-0.0223,0.4731,0.8094,-1.3337, 0.0000, 0.2800
  5.000, 0.6063, 0.02043, 0.01143,-0.0169,0.4289,0.8578,-1.5117, 0.0000, 0.2638
  6.000, 0.6946, 0.02141, 0.01237,-0.0120,0.3859,0.9043,-1.7156, 0.0000, 0.2521
  7.000, 0.7991, 0.02276, 0.01373,-0.0115,0.3426,0.9512,-1.9620, 0.0000, 0.2483
  8.000, 0.9212, 0.02468, 0.01552,-0.0161,0.3000,0.9951,-2.2618, 0.0000, 0.2504
  9.000, 0.9426, 0.02599, 0.01679,-0.0025,0.2706,1.0000,-2.4398, 0.0000, 0.2339
 10.000, 0.9899, 0.02851, 0.01928, 0.0054,0.2406,1.0000,-2.6686, 0.0000, 0.2243
 11.000, 1.0346, 0.03195, 0.02269, 0.0119,0.2139,1.0000,-2.9045, 0.0000, 0.2164
 12.000, 1.0723, 0.03645, 0.02721, 0.0175,0.1909,1.0000,-3.1411, 0.0000, 0.2098
 13.000, 1.1020, 0.04223, 0.03307, 0.0217,0.1711,1.0000,-3.3645, 0.0000, 0.2044
 14.000, 1.1221, 0.04957, 0.04062, 0.0243,0.1541,1.0000,-3.5713, 0.0000, 0.2003
 15.000, 1.1312, 0.05895, 0.05029, 0.0250,0.1396,1.0000,-3.7451, 0.0000, 0.1975


