xflr5 v6.49

 Calculated polar for: NACA 5914

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1420, 0.03158, 0.02349,-0.1476,0.9569,0.3949,-0.9094, 0.0000, 1.2992
 -1.000, 0.2770, 0.03063, 0.02284,-0.1529,0.9290,0.4824,-0.6332, 0.0000, 0.8035
  1.000, 0.5191, 0.02792, 0.02069,-0.1544,0.8558,0.6280,-0.6840, 0.0000, 0.5440
  2.000, 0.6361, 0.02635, 0.01932,-0.1527,0.8138,0.6816,-0.8085, 0.0000, 0.4852
  3.000, 0.7669, 0.02447, 0.01746,-0.1532,0.7596,0.7271,-0.9875, 0.0000, 0.4440
  4.000, 0.9165, 0.02307, 0.01582,-0.1582,0.6771,0.7662,-1.2688, 0.0000, 0.4158
  5.000, 1.0189, 0.02362, 0.01610,-0.1547,0.5752,0.7981,-1.5753, 0.0000, 0.3940
  6.000, 1.0956, 0.02504, 0.01724,-0.1469,0.4713,0.8271,-1.9018, 0.0000, 0.3750
  7.000, 1.1596, 0.02710, 0.01899,-0.1376,0.3673,0.8534,-2.2509, 0.0000, 0.3582
  8.000, 1.2147, 0.02996, 0.02157,-0.1277,0.2692,0.8769,-2.6181, 0.0000, 0.3434
  9.000, 1.2654, 0.03350, 0.02495,-0.1183,0.1863,0.8976,-3.0167, 0.0000, 0.3303
 10.000, 1.3065, 0.03786, 0.02927,-0.1085,0.1322,0.9156,-3.4069, 0.0000, 0.3184
 11.000, 1.3376, 0.04311, 0.03471,-0.0987,0.1016,0.9316,-3.7863, 0.0000, 0.3075
 12.000, 1.3598, 0.04959, 0.04148,-0.0898,0.0822,0.9450,-4.1640, 0.0000, 0.2981
 13.000, 1.3793, 0.05733, 0.04969,-0.0834,0.0695,0.9549,-4.5291, 0.0000, 0.2907
 14.000, 1.3923, 0.06658, 0.05946,-0.0787,0.0603,0.9651,-4.8546, 0.0000, 0.2849
 15.000, 1.3956, 0.07768, 0.07098,-0.0767,0.0541,0.9720,-5.1532, 0.0000, 0.2813


