xflr5 v6.49

 Calculated polar for: NACA 3920

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0113, 0.02150, 0.01302,-0.0913,0.8327,0.4553,-0.9603, 0.0000, 8.4777
 -1.000, 0.1660, 0.02014, 0.01176,-0.0986,0.7973,0.5116,-0.7592, 0.0000, 0.8467
  0.000, 0.3218, 0.01920, 0.01087,-0.1059,0.7505,0.5679,-0.8022, 0.0000, 0.5758
  1.000, 0.4667, 0.01895, 0.01052,-0.1114,0.6920,0.6212,-0.9395, 0.0000, 0.4829
  2.000, 0.5801, 0.01940, 0.01095,-0.1102,0.6333,0.6672,-1.0767, 0.0000, 0.4325
  3.000, 0.6804, 0.02019, 0.01160,-0.1064,0.5767,0.7099,-1.2230, 0.0000, 0.3975
  4.000, 0.7638, 0.02124, 0.01261,-0.0997,0.5241,0.7492,-1.3784, 0.0000, 0.3702
  5.000, 0.8403, 0.02243, 0.01372,-0.0918,0.4738,0.7859,-1.5485, 0.0000, 0.3475
  6.000, 0.9111, 0.02379, 0.01497,-0.0832,0.4274,0.8209,-1.7383, 0.0000, 0.3283
  7.000, 0.9745, 0.02528, 0.01652,-0.0740,0.3827,0.8553,-1.9407, 0.0000, 0.3116
  8.000, 1.0370, 0.02707, 0.01827,-0.0657,0.3396,0.8888,-2.1638, 0.0000, 0.2975
  9.000, 1.0870, 0.02897, 0.02014,-0.0559,0.3008,0.9202,-2.3889, 0.0000, 0.2841
 10.000, 1.1285, 0.03116, 0.02237,-0.0459,0.2658,0.9517,-2.6155, 0.0000, 0.2719
 12.000, 1.2063, 0.03887, 0.03044,-0.0328,0.2041,1.0000,-3.0974, 0.0000, 0.2550
 13.000, 1.2427, 0.04570, 0.03746,-0.0303,0.1786,1.0000,-3.3441, 0.0000, 0.2502
 14.000, 1.2672, 0.05425, 0.04623,-0.0289,0.1576,1.0000,-3.5733, 0.0000, 0.2466
 15.000, 1.2818, 0.06447, 0.05665,-0.0290,0.1404,1.0000,-3.7807, 0.0000, 0.2442


