xflr5 v6.49

 Calculated polar for: NACA 5417

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3290, 0.01577, 0.00650,-0.1198,0.6777,0.2170,-0.9712, 0.0000, 0.6182
 -1.000, 0.4337, 0.01547, 0.00623,-0.1184,0.6403,0.2856,-0.9532, 0.0000, 0.5231
  0.000, 0.5376, 0.01521, 0.00616,-0.1169,0.6076,0.4003,-1.0391, 0.0000, 0.4651
  1.000, 0.6312, 0.01457, 0.00661,-0.1125,0.5790,0.7691,-1.1262, 0.0000, 0.4240
  2.000, 0.7662, 0.01502, 0.00697,-0.1167,0.5522,1.0000,-1.2435, 0.0000, 0.3965
  3.000, 0.8644, 0.01585, 0.00742,-0.1143,0.5298,1.0000,-1.3441, 0.0000, 0.3750
  4.000, 0.9590, 0.01676, 0.00824,-0.1115,0.5088,1.0000,-1.4500, 0.0000, 0.3576
  5.000, 1.0548, 0.01784, 0.00920,-0.1091,0.4890,1.0000,-1.5672, 0.0000, 0.3433
  6.000, 1.1517, 0.01901, 0.01021,-0.1069,0.4693,1.0000,-1.6995, 0.0000, 0.3313
  7.000, 1.2334, 0.02029, 0.01169,-0.1022,0.4494,1.0000,-1.8352, 0.0000, 0.3198
  8.000, 1.3102, 0.02177, 0.01329,-0.0969,0.4295,1.0000,-1.9968, 0.0000, 0.3093
  9.000, 1.3810, 0.02343, 0.01504,-0.0909,0.4080,1.0000,-2.2113, 0.0000, 0.2996
 10.000, 1.4396, 0.02550, 0.01722,-0.0837,0.3835,1.0000,-2.4645, 0.0000, 0.2901
 11.000, 1.4808, 0.02849, 0.02045,-0.0753,0.3556,1.0000,-2.7270, 0.0000, 0.2810
 12.000, 1.5086, 0.03291, 0.02514,-0.0671,0.3241,1.0000,-2.9876, 0.0000, 0.2726
 13.000, 1.5228, 0.03918, 0.03164,-0.0598,0.2895,1.0000,-3.2369, 0.0000, 0.2652
 14.000, 1.5217, 0.04786, 0.04040,-0.0538,0.2537,1.0000,-3.4639, 0.0000, 0.2590
 15.000, 1.5078, 0.05942, 0.05221,-0.0501,0.2178,1.0000,-3.6548, 0.0000, 0.2545


