xflr5 v6.49

 Calculated polar for: Aerofoil1704

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4128, 0.01955, 0.01029,-0.1330,0.7335,0.0701,-1.6895, 0.0000, 0.5745
 -1.000, 0.5191, 0.01816, 0.00868,-0.1316,0.7068,0.1091,-1.1212, 0.0000, 0.5038
  0.000, 0.6277, 0.01746, 0.00790,-0.1305,0.6833,0.1893,-0.8749, 0.0000, 0.4567
  1.000, 0.7316, 0.01690, 0.00780,-0.1289,0.6572,0.4157,-0.9876, 0.0000, 0.4236
  3.000, 0.9377, 0.01731, 0.00847,-0.1247,0.6016,1.0000,-1.2918, 0.0000, 0.3779
  4.000, 1.0343, 0.01801, 0.00894,-0.1215,0.5680,1.0000,-1.4603, 0.0000, 0.3611
  5.000, 1.1257, 0.01882, 0.00967,-0.1175,0.5315,1.0000,-1.6384, 0.0000, 0.3467
  6.000, 1.2094, 0.01980, 0.01071,-0.1124,0.4909,1.0000,-1.8279, 0.0000, 0.3338
  7.000, 1.2819, 0.02099, 0.01194,-0.1056,0.4423,1.0000,-2.0139, 0.0000, 0.3218
  8.000, 1.3310, 0.02272, 0.01368,-0.0952,0.3860,1.0000,-2.1903, 0.0000, 0.3094
  9.000, 1.3621, 0.02549, 0.01630,-0.0834,0.3296,1.0000,-2.3428, 0.0000, 0.2975
 10.000, 1.3899, 0.02936, 0.02028,-0.0735,0.2826,1.0000,-2.5807, 0.0000, 0.2875
 11.000, 1.4212, 0.03401, 0.02512,-0.0658,0.2487,1.0000,-3.0644, 0.0000, 0.2792
 12.000, 1.4407, 0.03998, 0.03131,-0.0591,0.2156,1.0000,-3.5191, 0.0000, 0.2721
 13.000, 1.4476, 0.04778, 0.03935,-0.0541,0.1842,1.0000,-3.9270, 0.0000, 0.2665
 14.000, 1.4507, 0.05735, 0.04930,-0.0515,0.1571,1.0000,-4.3107, 0.0000, 0.2625
 15.000, 1.4449, 0.06957, 0.06196,-0.0514,0.1313,1.0000,-4.6542, 0.0000, 0.2604


